_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
922694100,3/31/2016 12:22:45,1944800260,3/31/2016 12:21:26,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at next connection"",""result"":""yes""}",not found at next connection,,"inform(alternative=""next"")",is there another connection after,"*=notfound, alternative=next",apologize,is there another connection after
922694100,3/31/2016 12:43:35,1944819509,3/31/2016 12:41:42,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a next connection."",""result"":""yes""}",I'm sorry I can not find a next connection.,,"inform(alternative=""next"")",is there another connection after,"*=notfound, alternative=next",apologize,is there another connection after
922694101,3/31/2016 12:22:45,1944800259,3/31/2016 12:21:26,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""at next connection"",""result"":""yes""}",at next connection,,"request(duration)&inform(alternative=""next"")",what about time requirements to find out the next connection,alternative=next,confirm,what about time requirements to find out the next connection
922694101,3/31/2016 12:43:35,1944819508,3/31/2016 12:41:42,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""Looking for next connection."",""result"":""yes""}",Looking for next connection.,,"request(duration)&inform(alternative=""next"")",what about time requirements to find out the next connection,alternative=next,confirm,what about time requirements to find out the next connection
922694102,3/31/2016 12:24:00,1944801503,3/31/2016 12:22:47,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at 5:00 pm evening"",""result"":""yes""}",not found at 5:00 pm evening,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",street at *NUMBER o'clock *AMPM,"*=notfound, departure_time=5:00, ampm=pm",apologize,street at five o'clock pm
922694102,3/31/2016 12:45:16,1944821033,3/31/2016 12:43:36,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a connection at 5:00 pm."",""result"":""yes""}",I'm sorry I can not find a connection at 5:00 pm.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",street at *NUMBER o'clock *AMPM,"*=notfound, departure_time=5:00, ampm=pm",apologize,street at five o'clock pm
922694103,3/31/2016 12:22:45,1944800264,3/31/2016 12:21:26,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found take subway from park place to roosevelt island"",""result"":""yes""}",not found take subway from park place to roosevelt island,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i want to find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Park Place, to_stop=Roosevelt Island, vehicle=subway",apologize,i want to find a subway connection from Park Place to Roosevelt Island
922694103,3/31/2016 12:43:35,1944819506,3/31/2016 12:41:42,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a subway connection from Park Place to Roosevelt Island."",""result"":""yes""}",I'm sorry I can not find a subway connection from Park Place to Roosevelt Island.,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i want to find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Park Place, to_stop=Roosevelt Island, vehicle=subway",apologize,i want to find a subway connection from Park Place to Roosevelt Island
922694104,3/31/2016 12:25:42,1944802986,3/31/2016 12:24:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found take subway"",""result"":""yes""}",not found take subway,,"inform(vehicle=""*VEHICLE"")",i would like to take the *VEHICLE,"*=notfound, vehicle=subway",apologize,i would like to take the subway
922694104,3/31/2016 12:46:56,1944822897,3/31/2016 12:45:17,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a subway connection."",""result"":""yes""}",I'm sorry I can not find a subway connection.,,"inform(vehicle=""*VEHICLE"")",i would like to take the *VEHICLE,"*=notfound, vehicle=subway",apologize,i would like to take the subway
922694105,3/31/2016 12:25:42,1944802985,3/31/2016 12:24:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""from what station"",""result"":""yes""}",from what station,,"inform(to_stop=""*STREET"")",to *STOP and,from_stop=?,request,to Bowling Green and
922694105,3/31/2016 12:46:56,1944822896,3/31/2016 12:45:17,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""What station do you want to travel from?"",""result"":""yes""}",What station do you want to travel from?,,"inform(to_stop=""*STREET"")",to *STOP and,from_stop=?,request,to Bowling Green and
922694106,3/31/2016 12:22:45,1944800258,3/31/2016 12:21:26,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at 7:00"",""result"":""yes""}",not found at 7:00,,"inform(departure_time=""*TIME"")",*NUMBER o'clock from,"*=notfound, departure_time=7:00",apologize,seven o'clock from
922694106,3/31/2016 12:43:35,1944819512,3/31/2016 12:41:42,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I apologize I can not find a connection at 7:00."",""result"":""yes""}",I apologize I can not find a connection at 7:00.,,"inform(departure_time=""*TIME"")",*NUMBER o'clock from,"*=notfound, departure_time=7:00",apologize,seven o'clock from
922694107,3/31/2016 12:26:34,1944803798,3/31/2016 12:25:43,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found takes 15 minutes"",""result"":""yes""}",not found takes 15 minutes,,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER minutes,"*=notfound, departure_time_rel=0:15",apologize,in fifteen minutes
922694107,3/31/2016 12:47:50,1944823817,3/31/2016 12:46:57,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a connection in 15 minutes."",""result"":""yes""}",I'm sorry I can not find a connection in 15 minutes.,,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER minutes,"*=notfound, departure_time_rel=0:15",apologize,in fifteen minutes
922694108,3/31/2016 12:21:23,1944799023,3/31/2016 12:19:55,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found from city hall"",""result"":""yes""}",not found from city hall,,"inform(from_stop=""*STREET"")",i would like to go from *STOP towards *STOP,"*=notfound, from_stop=City Hall",apologize,i would like to go from City Hall towards *STOP
922694108,3/31/2016 14:06:38,1944832627,3/31/2016 14:05:22,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a connection from City Hall."",""result"":""yes""}",I'm sorry I can not find a connection from City Hall.,,"inform(from_stop=""*STREET"")",i would like to go from *STOP towards *STOP,"*=notfound, from_stop=City Hall",apologize,i would like to go from City Hall towards *STOP
922694109,3/31/2016 12:24:00,1944801505,3/31/2016 12:22:47,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at any connection"",""result"":""yes""}",not found at any connection,,"inform(alternative=""dontcare"")",are there any connections,"*=notfound, alternative=dontcare",apologize,are there any connections
922694109,3/31/2016 12:45:16,1944821030,3/31/2016 12:43:36,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I apologize I can not find any connection."",""result"":""yes""}",I apologize I can not find any connection.,,"inform(alternative=""dontcare"")",are there any connections,"*=notfound, alternative=dontcare",apologize,are there any connections
922694110,3/31/2016 12:21:23,1944799021,3/31/2016 12:19:55,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""at 5:00 to park place"",""result"":""yes""}",at 5:00 to park place,,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")",to *STOP at *NUMBER o'clock,"to_stop=Park Place, departure_time=5:00",confirm,to Park Place at five o'clock
922694110,3/31/2016 14:06:38,1944832628,3/31/2016 14:05:22,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""Going to Park Place at 5:00."",""result"":""yes""}",Going to Park Place at 5:00.,,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")",to *STOP at *NUMBER o'clock,"to_stop=Park Place, departure_time=5:00",confirm,to Park Place at five o'clock
922694111,3/31/2016 12:24:00,1944801498,3/31/2016 12:22:47,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at next connection"",""result"":""yes""}",not found at next connection,,"inform(alternative=""next"")",is there an alternate route at a later time,"*=notfound, alternative=next",apologize,is there an alternate route at a later time
922694111,3/31/2016 12:45:16,1944821026,3/31/2016 12:43:36,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a next connection."",""result"":""yes""}",I'm sorry I can not find a next connection.,,"inform(alternative=""next"")",is there an alternate route at a later time,"*=notfound, alternative=next",apologize,is there an alternate route at a later time
922694112,3/31/2016 12:25:42,1944802988,3/31/2016 12:24:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""takes 55 minutes at next connection"",""result"":""yes""}",takes 55 minutes at next connection,,"request(duration)&inform(alternative=""next"")",time requirements and next connection,confirm: alternative=next; reply: duration=55 minutes,confirm-reply,time requirements and next connection
922694112,3/31/2016 12:46:56,1944822893,3/31/2016 12:45:17,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""Next connection in 55 minutes."",""result"":""yes""}",Next connection in 55 minutes.,,"request(duration)&inform(alternative=""next"")",time requirements and next connection,confirm: alternative=next; reply: duration=55 minutes,confirm-reply,time requirements and next connection
922694113,3/31/2016 12:26:34,1944803807,3/31/2016 12:25:43,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""takes 30 minutes connection"",""result"":""yes""}",takes 30 minutes connection,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",what is the connection in *NUMBER an hour,departure_time_rel=0:30,confirm,what is the connection in half an hour
922694113,3/31/2016 12:47:50,1944823813,3/31/2016 12:46:57,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""Connection in 30 minutes."",""result"":""yes""}",Connection in 30 minutes.,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",what is the connection in *NUMBER an hour,departure_time_rel=0:30,confirm,what is the connection in half an hour
922694114,3/31/2016 12:24:00,1944801500,3/31/2016 12:22:47,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at next connection"",""result"":""yes""}",not found at next connection,,"inform(alternative=""next"")",can i get a connection at a later time,"*=notfound, alternative=next",apologize,can i get a connection at a later time
922694114,3/31/2016 12:45:16,1944821032,3/31/2016 12:43:36,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""I'm sorry I can not find a later connection."",""result"":""yes""}",I'm sorry I can not find a later connection.,,"inform(alternative=""next"")",can i get a connection at a later time,"*=notfound, alternative=next",apologize,can i get a connection at a later time
