_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
920108528,3/29/2016 13:28:55,1940323959,3/29/2016 13:19:13,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want to go to Dyckman Street."",""result"":""yes""}","OK, you want to go to Dyckman Street.",,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP to,to_stop=Dyckman Street,confirm,how long will it take to get to Dyckman Street to
920108529,3/29/2016 13:38:58,1940336724,3/29/2016 13:37:35,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I ask where you are traveling from?"",""result"":""yes""}",Can I ask where you are traveling from?,,"inform(to_stop=""*STREET"")",i want to go to *STOP hello,from_stop=?,request,i want to go to Times Square hello
920108530,3/29/2016 13:32:42,1940328128,3/29/2016 13:29:51,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""You want to go from Bleecker Street on line 4 towards Rockefeller Center at 4:02pm from a method other than subway"",""result"":""yes""}",You want to go from Bleecker Street on line 4 towards Rockefeller Center at 4:02pm from a method other than subway,,"inform(vehicle=""*VEHICLE"")",a way to go not by *VEHICLE,"departure_time=4:02pm, from_stop=Bleecker Street, vehicle=subway, line=4, direction=Rockefeller Center",reply,a way to go not by subway
920108531,3/29/2016 13:49:15,1940355435,3/29/2016 13:46:58,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""In 10 minutes, from what station and to what direction?"",""result"":""yes""}","In 10 minutes, from what station and to what direction?",,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER minutes,"confirm: departure_time_rel=0:10; request: from_stop=?, to_stop=?",confirm-request,in ten minutes
920108532,3/29/2016 14:11:11,1940389503,3/29/2016 14:09:20,false,prodege,1.0,18972023,GBR,"","",31.185.238.13,"{""text"":""Where do you want to go from East Broadway to?"",""result"":""yes""}",Where do you want to go from East Broadway to?,,"inform(from_stop=""*STREET"")",no from *STOP,confirm: from_stop=East Broadway; request: to_stop=?,confirm-request,no from East Broadway
920108533,3/29/2016 13:33:27,1940329181,3/29/2016 13:28:56,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, I could not find a later connection by subway."",""result"":""yes""}","I'm sorry, I could not find a later connection by subway.",,"inform(vehicle=""*VEHICLE"")&inform(alternative=""next"")",is there a different connection like a *VEHICLE,"*=notfound, vehicle=subway, alternative=next",apologize,is there a different connection like a subway
920108534,3/29/2016 13:32:42,1940328136,3/29/2016 13:29:51,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you want to travel by subway, and can I ask where you are traveling from and to?"",""result"":""yes""}","Can I confirm you want to travel by subway, and can I ask where you are traveling from and to?",,"inform(vehicle=""*VEHICLE"")",i need to find out about a *VEHICLE connection,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,i need to find out about a subway connection
920108535,3/29/2016 13:56:43,1940369925,3/29/2016 13:54:26,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""What station are you coming from?"",""result"":""yes""}",What station are you coming from?,,"inform(to_stop=""*STREET"")",i want to change my destination to *STOP,from_stop=?,request,i want to change my destination to Cathedral Parkway
920108536,3/29/2016 13:50:58,1940358767,3/29/2016 13:49:15,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""I'm sorry i can not find a connection to Roosevelt Island."",""result"":""yes""}",I'm sorry i can not find a connection to Roosevelt Island.,,"inform(to_stop=""*STOP"")",i want to arrive in *STOP,"*=notfound, to_stop=Roosevelt Island",apologize,i want to arrive in Roosevelt Island
920108537,3/29/2016 13:38:02,1940335351,3/29/2016 13:37:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""take subway from where to where"",""result"":""yes""}",take subway from where to where,,"inform(vehicle=""*VEHICLE"")",is there an alternative to take the *VEHICLE,"confirm: vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,is there an alternative to take the subway
920108538,3/29/2016 13:32:42,1940328124,3/29/2016 13:29:51,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm wish to travel to Marble Hill, and can I ask where you are traveling from?"",""result"":""yes""}","Can I confirm wish to travel to Marble Hill, and can I ask where you are traveling from?",,"inform(to_stop=""*STREET"")",destination is *STOP,confirm: to_stop=Marble Hill; request: from_stop=?,confirm-request,destination is Marble Hill
920108539,3/29/2016 14:01:06,1940376842,3/29/2016 13:56:44,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""I apologize I can not find a next connection."",""result"":""yes""}",I apologize I can not find a next connection.,,"inform(alternative=""next"")",is there a later time,"*=notfound, alternative=next",apologize,is there a later time
920108540,3/29/2016 13:59:32,1940374594,3/29/2016 13:53:18,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want a connection at 10 pm."",""result"":""yes""}","OK, you want a connection at 10 pm.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",same destination in the *AMPM at *NUMBER,"departure_time=10:00, ampm=pm",confirm,same destination in the evening at ten
920108541,3/29/2016 13:50:58,1940358766,3/29/2016 13:49:15,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""I apologize I can not find a bus connection."",""result"":""yes""}",I apologize I can not find a bus connection.,,"inform(vehicle=""*VEHICLE"")",alright if i go by *VEHICLE,"*=notfound, vehicle=bus",apologize,alright if i go by bus
920108542,3/29/2016 13:40:14,1940338718,3/29/2016 13:38:02,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,"from_stop=?, to_stop=?",request,subway line
920108543,3/29/2016 14:11:47,1940390081,3/29/2016 14:07:27,false,neodev,1.0,23597630,GBR,I9,Norwich,81.107.74.50,"{""text"":""I'm sorry but I can't find any information from Park Place"",""result"":""yes""}",I'm sorry but I can't find any information from Park Place.,,"confirm(from_stop=""*STREET"")",yeah i do want to depart from *STOP,"*=notfound, from_stop=Park Place",apologize,yeah i do want to depart from Park Place
920108544,3/29/2016 13:34:26,1940330350,3/29/2016 13:32:43,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you want to travel by bus?"",""result"":""yes""}",Can I confirm you want to travel by bus?,,"inform(vehicle=""*VEHICLE"")",i need a *VEHICLE connection,vehicle=bus,confirm,i need a bus connection
920108545,3/29/2016 13:40:14,1940338719,3/29/2016 13:38:02,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found at 2:00"",""result"":""yes""}",not found at 2:00,,"inform(departure_time=""*TIME"")",*NUMBER o'clock,"*=notfound, departure_time=2:00",apologize,two o'clock
920108546,3/29/2016 13:35:34,1940331741,3/29/2016 13:34:27,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I ask where you wish to travel from and to?"",""result"":""yes""}",Can I ask where you wish to travel from and to?,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",connection in *NUMBER an hour,"from_stop=?, to_stop=?",request,connection in half an hour
920108547,3/29/2016 14:11:47,1940390077,3/29/2016 14:07:27,false,neodev,1.0,23597630,GBR,I9,Norwich,81.107.74.50,"{""text"":""I'm sorry but I can't find any information to Central Park."",""result"":""yes""}",I'm sorry but I can't find any information to Central Park.,,"inform(to_stop=""*STREET"")",destination is *STOP,"*=notfound, to_stop=Central Park",apologize,destination is Central Park
920108548,3/29/2016 13:48:32,1940354103,3/29/2016 13:33:28,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, but I could not find a connection by subway."",""result"":""yes""}","I'm sorry, but I could not find a connection by subway.",,"inform(vehicle=""*VEHICLE"")",but i want to go by *VEHICLE,"*=notfound, vehicle=subway",apologize,but i want to go by subway
920108549,3/29/2016 13:53:16,1940363169,3/29/2016 13:48:35,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want the next subway connection."",""result"":""yes""}","OK, you want the next subway connection.",,"inform(vehicle=""*VEHICLE"")&request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when will the next *VEHICLE,"vehicle=subway, alternative=next",confirm,when will the next subway
920108550,3/29/2016 14:01:06,1940376837,3/29/2016 13:56:44,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""Take the bus M96 at 10:10am from Roosevelt Island destination Union Square."",""result"":""yes""}",Take the bus M96 at 10:10am from Roosevelt Island destination Union Square.,,"inform(to_stop=""*STREET"")",i would like to depart *STOP and go to *STOP,"direction=Union Square, line=M96, vehicle=bus, departure_time=10:10am, from_stop=Roosevelt Island",reply,i would like to depart *STOP and go to Union Square
920108551,3/29/2016 13:59:32,1940374590,3/29/2016 13:53:18,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want a connection from Bowling Green to Broad Street."",""result"":""yes""}","OK, you want a connection from Bowling Green to Broad Street.",,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",i'm looking for a public transit route from *STOP to *STOP,"to_stop=Broad Street, from_stop=Bowling Green",confirm,i'm looking for a public transit route from Bowling Green to Broad Street
920108552,3/29/2016 13:49:15,1940355432,3/29/2016 13:46:58,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""In 20 minutes, from what station are you coming from and to what destination?"",""result"":""yes""}","In 20 minutes, from what station are you coming from and to what destination?",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",yes connection in *NUMBER minutes,"confirm: departure_time_rel=0:20; request: from_stop=?, to_stop=?",confirm-request,yes connection in twenty minutes
920108553,3/29/2016 13:50:58,1940358773,3/29/2016 13:49:15,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""I apologize I can not find a connection from Union Square."",""result"":""yes""}",I apologize I can not find a connection from Union Square.,,"inform(from_stop=""*STREET"")",i want to travel from *STOP,"*=notfound, from_stop=Union Square",apologize,i want to travel from Union Square
920108554,3/29/2016 13:38:02,1940335352,3/29/2016 13:37:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found to world trade center"",""result"":""yes""}",not found to world trade center,,"inform(to_stop=""*STREET"")",to *STOP,"*=notfound, to_stop=World Trade Center",apologize,to World Trade Center
920108555,3/29/2016 14:01:06,1940376835,3/29/2016 13:56:44,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""2nd connection."",""result"":""yes""}",2nd connection.,,"inform(alternative=""2"")",can you give me the second option,alternative=2,confirm,can you give me the second option
920108556,3/29/2016 13:38:58,1940336726,3/29/2016 13:37:35,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel from Fulton Street"",""result"":""yes""}",Can I confirm you wish to travel from Fulton Street,,"inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,from_stop=Fulton Street,confirm,i need -tation route departing from Fulton Street
920108557,3/29/2016 13:35:34,1940331744,3/29/2016 13:34:27,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to leave by bus?"",""result"":""yes""}",Can I confirm you wish to leave by bus?,,"inform(vehicle=""*VEHICLE"")&request(duration)",how long will it take to get there on the *VEHICLE,vehicle=bus,confirm,how long will it take to get there on the bus
920108558,3/29/2016 13:40:14,1940338722,3/29/2016 13:38:02,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""from where you are heading"",""result"":""yes""}",from where you are heading,,"inform(to_stop=""*STREET"")",i'm headed to *STOP,from_stop=?,request,i'm headed to Franklin Street
920108559,3/29/2016 13:48:32,1940354104,3/29/2016 13:33:28,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, I can not find you a connection to Wall Street."",""result"":""yes""}","I'm sorry, I can not find you a connection to Wall Street.",,"inform(to_stop=""*STREET"")",change destination to *STOP,"*=notfound, to_stop=Wall Street",apologize,change destination to Wall Street
920108560,3/29/2016 13:32:58,1940328520,3/29/2016 13:32:02,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""take the bus"",""result"":""yes""}",take the bus,,"inform(vehicle=""*VEHICLE"")",but i want to go to by by *VEHICLE,vehicle=bus,confirm,but i want to go to by by bus
920108561,3/29/2016 13:56:43,1940369921,3/29/2016 13:54:26,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""From what station are you coming from and to what destination?"",""result"":""yes""}",From what station are you coming from and to what destination?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",can i get a ride at *NUMBER in the *AMPM and i want to go by *VEHICLE,"from_stop=?, to_stop=?",request,can i get a ride at nine in the evening and i want to go by bus
920108562,3/29/2016 13:37:00,1940333838,3/29/2016 13:35:21,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""take subway to connect"",""result"":""yes""}",take subway to connect,,"inform(vehicle=""*VEHICLE"")",is there a connection by *VEHICLE,vehicle=subway,confirm,is there a connection by subway
920108563,3/29/2016 13:34:26,1940330359,3/29/2016 13:32:43,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there are no connections from Central Park to Inwood"",""result"":""yes""}",I'm sorry there are no connections from Central Park to Inwood,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",i need to know how to start from *STOP and get to *STOP,"*=notfound, from_stop=Central Park, to_stop=Inwood",apologize,i need to know how to start from Central Park and get to Inwood
920108564,3/29/2016 13:35:20,1940331444,3/29/2016 13:32:59,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found to times square"",""result"":""yes""}",not found to times square,,"inform(to_stop=""*STREET"")",no port authority to *STOP,"*=notfound, to_stop=Times Square",apologize,no port authority to Times Square
920108565,3/29/2016 13:48:32,1940354106,3/29/2016 13:33:28,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""You want a connection in 30 minutes, where are you traveling from and what is your destination?"",""result"":""yes""}","You want a connection in 30 minutes, where are you traveling from and what is your destination?",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER minutes,"confirm: departure_time_rel=0:30; request: from_stop=?, to_stop=?",confirm-request,is there a connection in thirty minutes
920108566,3/29/2016 13:34:26,1940330356,3/29/2016 13:32:43,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I ask where you are traveling from and to?"",""result"":""yes""}",Can I ask where you are traveling from and to?,,"inform(vehicle=""*VEHICLE"")",prefer to use the *VEHICLE,"from_stop=?, to_stop=?",request,prefer to use the bus
920108567,3/29/2016 13:37:34,1940334660,3/29/2016 13:35:35,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel from East Broadway?"",""result"":""yes""}",Can I confirm you wish to travel from East Broadway?,,"inform(from_stop=""*STOP"")",*STOP to bleeker street,from_stop=East Broadway,confirm,East Broadway to bleeker street
920108568,3/29/2016 13:35:20,1940331448,3/29/2016 13:32:59,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found by bus"",""result"":""yes""}",not found by bus,,"inform(vehicle=""*VEHICLE"")",yes be at the *VEHICLE,"*=notfound, vehicle=bus",apologize,yes be at the bus
920108569,3/29/2016 13:49:15,1940355437,3/29/2016 13:46:58,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""I'm sorry I can not find a bus connection."",""result"":""yes""}",I'm sorry I can not find a bus connection.,,"inform(vehicle=""*VEHICLE"")",i want to take the *VEHICLE,"*=notfound, vehicle=bus",apologize,i want to take the bus
920108570,3/29/2016 13:56:43,1940369923,3/29/2016 13:54:26,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""Take the bus M1 at 10:02pm from Franklin Street to Marble Hill."",""result"":""yes""}",Take the bus M1 at 10:02pm from Franklin Street to Marble Hill.,,"inform(to_stop=""*STREET"")",change destination to *STOP,"from_stop=Franklin Street, line=M1, direction=Marble Hill, departure_time=10:02pm, vehicle=bus",reply,change destination to Marble Hill
920108571,3/29/2016 13:33:27,1940329174,3/29/2016 13:28:56,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want to go to Bryant Park."",""result"":""yes""}","OK, you want to go to Bryant Park.",,"inform(to_stop=""*STREET"")",my destination is *STOP,to_stop=Bryant Park,confirm,my destination is Bryant Park
920108572,3/29/2016 14:11:47,1940390080,3/29/2016 14:07:27,false,neodev,1.0,23597630,GBR,I9,Norwich,81.107.74.50,"{""text"":""From where are you departing?"",""result"":""yes""}",From where are you departing?,,"inform(to_stop=""*STREET"")",i want to arrive at *STOP,from_stop=?,request,i want to arrive at Franklin Street
920108573,3/29/2016 13:53:16,1940363168,3/29/2016 13:48:35,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you need a connection in 30 minutes."",""result"":""yes""}","OK, you need a connection in 30 minutes.",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",ok and i need to find out the connection in a *NUMBER an hour,departure_time_rel=0:30,confirm,ok and i need to find out the connection in a half an hour
920108574,3/29/2016 13:38:58,1940336722,3/29/2016 13:37:35,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there are no connections leaving from Fulton Street"",""result"":""yes""}",I'm sorry there are no connections leaving from Fulton Street,,"inform(from_stop=""*STREET"")",*STOP to *NUMBER street,"*=notfound, from_stop=Fulton Street",apologize,Fulton Street to *NUMBER street
920108575,3/29/2016 14:11:11,1940389502,3/29/2016 14:09:20,false,prodege,1.0,18972023,GBR,"","",31.185.238.13,"{""text"":""It is 1.0 miles and requires 2 transfers."",""result"":""yes""}",It is 1.0 miles and requires 2 transfers.,,request(num_transfers)&request(distance),how long is it how many transfers and what is the distance of,"distance=1.0 miles, num_transfers=2",reply,how long is it how many transfers and what is the distance of
920108576,3/29/2016 13:54:25,1940365471,3/29/2016 13:50:59,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""Take the subway Z at 10:03am from Broad Street direction Park Place."",""result"":""yes""}",Take the subway Z at 10:03am from Broad Street direction Park Place.,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",i want to go from *STOP to *STOP,"vehicle=subway, line=Z, departure_time=10:03am, from_stop=Broad Street, direction=Park Place",reply,i want to go from Broad Street to Park Place
920108577,3/29/2016 13:54:25,1940365461,3/29/2016 13:50:59,false,elite,1.0,36350388,USA,FL,Fort Myers,76.1.161.45,"{""text"":""Taking a bus, what station are you coming from and to what destination?"",""result"":""yes""}","Taking a bus, what station are you coming from and to what destination?",,"inform(vehicle=""*VEHICLE"")",i need a *VEHICLE connection,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i need a bus connection
920108578,3/29/2016 13:35:34,1940331747,3/29/2016 13:34:27,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel in the next 30 minutes?"",""result"":""yes""}",Can I confirm you wish to travel in the next 30 minutes?,,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER an hour,departure_time_rel=0:30,confirm,in half an hour
