_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
899280520,3/3/2016 19:37:35,1912878694,3/3/2016 19:35:28,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""go to Fulton Street"",""result"":""yes""}",go to Fulton Street,"/// ""go to "" --- Your reply is missing the following information: Fulton Street","inform(to_stop=""*STOP"")",change my destination to *STOP,to_stop=Fulton Street,confirm,change my destination to Fulton Street
899280520,3/3/2016 19:38:58,1912879543,3/3/2016 19:35:23,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""To Fulton Street."",""result"":""yes""}",To Fulton Street.,,"inform(to_stop=""*STOP"")",change my destination to *STOP,to_stop=Fulton Street,confirm,change my destination to Fulton Street
899280521,3/3/2016 15:00:47,1912688266,3/3/2016 14:58:50,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from Marble Hill to where"",""result"":""yes""}",from Marble Hill to where,,"inform(from_stop=""*STREET"")",i would like to go from *STOP to,confirm: from_stop=Marble Hill; request: to_stop=?,confirm-request,i would like to go from Marble Hill to
899280521,3/3/2016 15:17:20,1912696486,3/3/2016 15:10:09,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""You want to go from Marble Hill, where would you like to go to?"",""result"":""yes""}","You want to go from Marble Hill, where would you like to go to?",,"inform(from_stop=""*STREET"")",i would like to go from *STOP to,confirm: from_stop=Marble Hill; request: to_stop=?,confirm-request,i would like to go from Marble Hill to
899280521,3/3/2016 16:37:17,1912750693,3/3/2016 16:34:30,false,clixsense,0.4,8064628,USA,PA,Vandergrift,73.174.91.229,"{""text"":""go from marble hill to where"",""result"":""yes""}",go from marble hill to where,,"inform(from_stop=""*STREET"")",i would like to go from *STOP to,confirm: from_stop=Marble Hill; request: to_stop=?,confirm-request,i would like to go from Marble Hill to
899280522,3/3/2016 15:24:50,1912701594,3/3/2016 15:23:15,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""not found at 11:00 from where to where"",""result"":""yes""}",not found at 11:00 from where to where,,"inform(departure_time=""*DEPARTURE_TIME"")",i'd like to find out connection at *NUMBER pm,"*=notfound, departure_time=11:00",apologize,i'd like to find out connection at eleven pm
899280522,3/3/2016 19:35:22,1912877290,3/3/2016 19:33:15,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""I'm sorry there is no connection at 11:00."",""result"":""yes""}",I'm sorry there is no connection at 11:00.,,"inform(departure_time=""*DEPARTURE_TIME"")",i'd like to find out connection at *NUMBER pm,"*=notfound, departure_time=11:00",apologize,i'd like to find out connection at eleven pm
899280522,3/3/2016 19:35:27,1912877344,3/3/2016 19:34:09,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""no route found at 11:00"",""result"":""yes""}",no route found at 11:00,"/// ""no route found at "" --- Your reply is missing the following information: 11:00","inform(departure_time=""*DEPARTURE_TIME"")",i'd like to find out connection at *NUMBER pm,"*=notfound, departure_time=11:00",apologize,i'd like to find out connection at eleven pm
899280523,3/3/2016 15:35:37,1912712892,3/3/2016 15:33:16,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take pm bus from where to where stop"",""result"":""yes""}",take pm bus from where to where stop,"/// ""take pm bus from where to where"" --- Your reply is too short. Use full, fluent sentences.","inform(time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i wanna leave at *NUMBER *AMPM by *VEHICLE,"confirm: ampm=pm, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i wanna leave at *NUMBER pm by bus
899280523,3/3/2016 19:41:01,1912880736,3/3/2016 19:38:40,false,instagc,0.5167,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""So you want to leave in the pm by bus? Where are you coming from and where are you going to?"",""result"":""yes""}",So you want to leave in the pm by bus? Where are you coming from and where are you going to?,,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i wanna leave at *NUMBER *AMPM by *VEHICLE,"confirm: ampm=pm, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i wanna leave at *NUMBER pm by bus
899280523,3/3/2016 19:46:46,1912884481,3/3/2016 19:38:59,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""Leaving in the pm by bus. From what station and to what direction?"",""result"":""yes""}",Leaving in the pm by bus. From what station and to what direction?,,"inform(time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i wanna leave at *NUMBER *AMPM by *VEHICLE,"confirm: ampm=pm, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i wanna leave at *NUMBER pm by bus
899280524,3/3/2016 15:02:21,1912689033,3/3/2016 15:00:48,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take line M86 bus at 10:09am from Herald Square dir Rector Street"",""result"":""yes""}",take line M86 bus at 10:09am from Herald Square dir Rector Street,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",*STOP to *STOP,"from_stop=Herald Square, vehicle=bus, direction=Rector Street, departure_time=10:09am, line=M86",reply,Herald Square to Rector Street
899280524,3/3/2016 15:22:57,1912699778,3/3/2016 15:17:22,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""Take bus M86 from Herald Square at 10:09am to Rector Street."",""result"":""yes""}",Take bus M86 from Herald Square at 10:09am to Rector Street.,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",*STOP to *STOP,"from_stop=Herald Square, vehicle=bus, direction=Rector Street, departure_time=10:09am, line=M86",reply,Herald Square to Rector Street
899280524,3/3/2016 18:26:44,1912805020,3/3/2016 18:22:22,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""Take the bus from herald square  to rector street at 10:09am on line M86"",""result"":""yes""}",Take the bus from herald square  to rector street at 10:09am on line M86,"/// ""Take the bus from herald street to rector street at 10:09am on line M86"" --- Your reply is missing the following information: Herald Square","inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",*STOP to *STOP,"from_stop=Herald Square, vehicle=bus, direction=Rector Street, departure_time=10:09am, line=M86",reply,Herald Square to Rector Street
899280525,3/3/2016 15:07:31,1912691861,3/3/2016 15:06:00,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""not found take bus from Times Square to Rector Street"",""result"":""yes""}",not found take bus from Times Square to Rector Street,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i wanna find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Times Square, to_stop=Rector Street, vehicle=bus",apologize,i wanna find a bus connection from Times Square to Rector Street
899280525,3/3/2016 16:14:31,1912738742,3/3/2016 15:55:14,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""I'm sorry, but I was not able to find you a bus connection from Times Square to Rector Street."",""result"":""yes""}","I'm sorry, but I was not able to find you a bus connection from Times Square to Rector Street.",,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i wanna find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Times Square, to_stop=Rector Street, vehicle=bus",apologize,i wanna find a bus connection from Times Square to Rector Street
899280525,3/3/2016 18:36:01,1912814015,3/3/2016 18:31:59,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""A bus from Times Square to rector street is not found"",""result"":""yes""}",A bus from Times Square to rector street is not found,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i wanna find a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Times Square, to_stop=Rector Street, vehicle=bus",apologize,i wanna find a bus connection from Times Square to Rector Street
899280526,3/3/2016 15:18:44,1912697353,3/3/2016 15:16:45,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from Prince Street to where"",""result"":""yes""}",from Prince Street to where,,"inform(from_stop=""*STREET"")",*STOP to,confirm: from_stop=Prince Street; request: to_stop=?,confirm-request,Prince Street to
899280526,3/3/2016 18:47:05,1912829167,3/3/2016 18:43:44,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""From prince street to where?"",""result"":""yes""}",From prince street to where?,,"inform(from_stop=""*STREET"")",*STOP to,confirm: from_stop=Prince Street; request: to_stop=?,confirm-request,Prince Street to
899280526,3/3/2016 19:32:33,1912875728,3/3/2016 19:27:27,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""you need to go from Prince Street to where, sir"",""result"":""yes""}","you need to go from Prince Street to where, sir","/// ""you need to go from "" --- Your reply is missing the following information: Prince Street, to_stop=? /// ""you need to go from Prince Street"" --- Your reply is missing the following information: to_stop=?","inform(from_stop=""*STREET"")",*STOP to,confirm: from_stop=Prince Street; request: to_stop=?,confirm-request,Prince Street to
899280527,3/3/2016 15:33:15,1912709692,3/3/2016 15:32:08,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""not found from where to Wall Street"",""result"":""yes""}",not found from where to Wall Street,,"inform(to_stop=""*STREET"")",change destination to *STOP,"*=notfound, to_stop=Wall Street",apologize,change destination to Wall Street
899280527,3/3/2016 19:38:39,1912879355,3/3/2016 19:37:20,false,instagc,0.5167,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""I'm sorry, I can not find a route to Wall Street from your location."",""result"":""yes""}","I'm sorry, I can not find a route to Wall Street from your location.",,"inform(to_stop=""*STREET"")",change destination to *STOP,"*=notfound, to_stop=Wall Street",apologize,change destination to Wall Street
899280527,3/3/2016 19:39:30,1912879797,3/3/2016 19:38:17,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""no route found to Wall Street"",""result"":""yes""}",no route found to Wall Street,"/// ""no route found to "" --- Your reply is missing the following information: Wall Street","inform(to_stop=""*STREET"")",change destination to *STOP,"*=notfound, to_stop=Wall Street",apologize,change destination to Wall Street
899280528,3/3/2016 15:07:31,1912691859,3/3/2016 15:06:00,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take line 2 subway at 11:04pm from Canal Street dir Rockefeller Center"",""result"":""yes""}",take line 2 subway at 11:04pm from Canal Street dir Rockefeller Center,,"inform(alternative=""next"")",is there another alternative,"departure_time=11:04pm, direction=Rockefeller Center, from_stop=Canal Street, vehicle=subway, line=2",reply,is there another alternative
899280528,3/3/2016 16:14:31,1912738744,3/3/2016 15:55:14,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""Yes, you can take subway line 2 at 11:04pm from Canal Street to Rockefeller Center."",""result"":""yes""}","Yes, you can take subway line 2 at 11:04pm from Canal Street to Rockefeller Center.",,"inform(alternative=""next"")",is there another alternative,"departure_time=11:04pm, direction=Rockefeller Center, from_stop=Canal Street, vehicle=subway, line=2",reply,is there another alternative
899280528,3/3/2016 18:36:01,1912814017,3/3/2016 18:31:59,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""Take the subway from Rockefeller center towards canal street at 11:04pm on line 2"",""result"":""yes""}",Take the subway from Rockefeller center towards canal street at 11:04pm on line 2,,"inform(alternative=""next"")",is there another alternative,"departure_time=11:04pm, direction=Rockefeller Center, from_stop=Canal Street, vehicle=subway, line=2",reply,is there another alternative
899280529,3/3/2016 15:33:15,1912709693,3/3/2016 15:32:08,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"from_stop=?, to_stop=?",request,by bus
899280529,3/3/2016 19:38:39,1912879350,3/3/2016 19:37:20,false,instagc,0.5167,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Where are you coming from and where are you trying to go?"",""result"":""yes""}",Where are you coming from and where are you trying to go?,,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"from_stop=?, to_stop=?",request,by bus
899280529,3/3/2016 19:39:30,1912879798,3/3/2016 19:38:17,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"from_stop=?, to_stop=?",request,by bus
899280530,3/3/2016 15:02:21,1912689034,3/3/2016 15:00:48,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get information about a connection at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,can i get information about a connection at three pm
899280530,3/3/2016 15:22:57,1912699776,3/3/2016 15:17:22,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""Where would you like to travel from and where would you like to go?"",""result"":""yes""}",Where would you like to travel from and where would you like to go?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get information about a connection at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,can i get information about a connection at three pm
899280530,3/3/2016 18:26:44,1912805022,3/3/2016 18:22:22,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""From where do you want to travel too?"",""result"":""yes""}",From where do you want to travel too?,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",can i get information about a connection at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,can i get information about a connection at three pm
899280531,3/3/2016 15:02:21,1912689035,3/3/2016 15:00:48,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from where to where"",""result"":""yes""}",from where to where,"/// ""from where"" --- Your reply is too short. Use full, fluent sentences.","inform(to_stop=""*STREET"")&inform(time=""*TIME"")&inform(ampm=""*AMPM"")",search for a route *NUMBER *AMPM to *STOP,from_stop=?,request,search for a route *NUMBER am to Herald Square
899280531,3/3/2016 15:22:57,1912699780,3/3/2016 15:17:22,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""Please tell me where you are traveling from."",""result"":""yes""}",Please tell me where you are traveling from.,,"inform(to_stop=""*STREET"")&inform(time=""*TIME"")&inform(ampm=""*AMPM"")",search for a route *NUMBER *AMPM to *STOP,from_stop=?,request,search for a route *NUMBER am to Herald Square
899280531,3/3/2016 18:26:44,1912805021,3/3/2016 18:22:22,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""From where would you want to leave?"",""result"":""yes""}",From where would you want to leave?,,"inform(to_stop=""*STREET"")&inform(time=""*TIME"")&inform(ampm=""*AMPM"")",search for a route *NUMBER *AMPM to *STOP,from_stop=?,request,search for a route *NUMBER am to Herald Square
899280532,3/3/2016 14:58:49,1912687432,3/3/2016 14:56:59,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""not found to next or later or after"",""result"":""yes""}",not found to next or later or after,,"inform(alternative=""next"")",do you have an alternative at a later time,"*=notfound, alternative=next",apologize,do you have an alternative at a later time
899280532,3/3/2016 15:36:22,1912713809,3/3/2016 15:29:19,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""I'm sorry, I could not find a later connection."",""result"":""yes""}","I'm sorry, I could not find a later connection.",,"inform(alternative=""next"")",do you have an alternative at a later time,"*=notfound, alternative=next",apologize,do you have an alternative at a later time
899280532,3/3/2016 16:40:30,1912752644,3/3/2016 16:37:18,false,clixsense,0.4,8064628,USA,PA,Vandergrift,73.174.91.229,"{""text"":""don't know alternative at a later time notfound"",""result"":""yes""}",don't know alternative at a later time notfound,"/// ""alternative at a later time notfound"" --- Your reply is missing the following information: notfound","inform(alternative=""next"")",do you have an alternative at a later time,"*=notfound, alternative=next",apologize,do you have an alternative at a later time
899280533,3/3/2016 15:05:56,1912691156,3/3/2016 15:04:14,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""it takes 26 minutes"",""result"":""yes""}",it takes 26 minutes,,request(duration),what is the duration of that,duration=26 minutes,reply,what is the duration of that
899280533,3/3/2016 15:55:13,1912728717,3/3/2016 15:36:23,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""Your journey should take 26 minutes."",""result"":""yes""}",Your journey should take 26 minutes.,,request(duration),what is the duration of that,duration=26 minutes,reply,what is the duration of that
899280533,3/3/2016 18:35:19,1912813056,3/3/2016 18:31:05,false,clixsense,0.4333,23585686,GBR,I9,Hockham,86.154.181.78,"{""text"":""The duration is 26 minutes."",""result"":""yes""}",The duration is 26 minutes.,"/// """" --- Your reply is missing the following information: 26 minutes",request(duration),what is the duration of that,duration=26 minutes,reply,what is the duration of that
899280534,3/3/2016 15:26:09,1912702829,3/3/2016 15:24:50,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""from Canal Street to where"",""result"":""yes""}",from Canal Street to where,,"inform(from_stop=""*STREET"")",yes can i have a connection to from *STOP to ro,confirm: from_stop=Canal Street; request: to_stop=?,confirm-request,yes can i have a connection to from Canal Street to ro
899280534,3/3/2016 19:36:05,1912877631,3/3/2016 19:34:12,false,instagc,0.5167,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""Okay, so you're leaving from Canal Street? Where are you trying to go?"",""result"":""yes""}","Okay, so you're leaving from Canal Street? Where are you trying to go?",,"inform(from_stop=""*STREET"")",yes can i have a connection to from *STOP to ro,confirm: from_stop=Canal Street; request: to_stop=?,confirm-request,yes can i have a connection to from Canal Street to ro
899280534,3/3/2016 19:46:51,1912884540,3/3/2016 19:35:19,false,neodev,0.5762,23017572,USA,CA,Los Angeles,67.215.241.22,"{""text"":""ok sir i get you are in Canal Street but i need you to tell me where "",""result"":""yes""}",ok sir i get you are in Canal Street but i need you to tell me where are you going?,,"inform(from_stop=""*STREET"")",yes can i have a connection to from *STOP to ro,confirm: from_stop=Canal Street; request: to_stop=?,confirm-request,yes can i have a connection to from Canal Street to ro
899280535,3/3/2016 15:07:31,1912691863,3/3/2016 15:06:00,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""at 6:44pm to next or later or after"",""result"":""yes""}",at 6:44pm to next or later or after,,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,confirm: alternative=next; reply: departure_time=6:44pm,confirm-reply,when is the next connection
899280535,3/3/2016 16:14:31,1912738746,3/3/2016 15:55:14,false,clixsense,0.6929,21875134,GBR,"","",146.90.159.160,"{""text"":""OK, the next connection is at 6:44pm."",""result"":""yes""}","OK, the next connection is at 6:44pm.",,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,confirm: alternative=next; reply: departure_time=6:44pm,confirm-reply,when is the next connection
899280535,3/3/2016 18:36:01,1912814023,3/3/2016 18:31:59,false,prodege,0.5643,16101132,GBR,F8,Hatfield,5.66.95.255,"{""text"":""The next connection is at 6:44pm"",""result"":""yes""}",The next connection is at 6:44pm,,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,confirm: alternative=next; reply: departure_time=6:44pm,confirm-reply,when is the next connection
899280536,3/3/2016 15:31:59,1912708299,3/3/2016 15:27:55,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take bus from where to where"",""result"":""yes""}",take bus from where to where,,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,bus line
899280536,3/3/2016 19:37:19,1912878595,3/3/2016 19:36:05,false,instagc,0.5167,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""You're looking for a bus route? Where are you coming from and where do you want to go?"",""result"":""yes""}",You're looking for a bus route? Where are you coming from and where do you want to go?,,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,bus line
899280536,3/3/2016 19:38:16,1912879157,3/3/2016 19:37:36,false,clixsense,0.42,21665495,CAN,QC,Montréal,24.105.69.70,"{""text"":""take the bus from where to where, sir"",""result"":""yes""}","take the bus from where to where, sir",,"inform(vehicle=""*VEHICLE"")",*VEHICLE line,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,bus line
899280537,3/3/2016 15:35:37,1912712884,3/3/2016 15:33:16,false,zoombucks,0.5979,4711962,CAN,ON,Markham,74.15.42.40,"{""text"":""take line A subway at 10:17pm from Lincoln Center dir Grand Central"",""result"":""yes""}",take line A subway at 10:17pm from Lincoln Center dir Grand Central,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to travel from *STOP to *STOP,"direction=Grand Central, from_stop=Lincoln Center, departure_time=10:17pm, vehicle=subway, line=A",reply,yes i would like to travel from Lincoln Center to Grand Central
899280537,3/3/2016 19:41:01,1912880742,3/3/2016 19:38:40,false,instagc,0.5167,20407931,USA,NC,Asheville,71.81.216.225,"{""text"":""There is a subway at 10:17pm that will take you from Lincoln Center to Grand Central. It is line A."",""result"":""yes""}",There is a subway at 10:17pm that will take you from Lincoln Center to Grand Central. It is line A.,"/// ""There is a subway at 10:17 that will take you from Lincoln Center to Grand Central. It is line A."" --- Your reply is missing the following information: 10:17pm","inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to travel from *STOP to *STOP,"direction=Grand Central, from_stop=Lincoln Center, departure_time=10:17pm, vehicle=subway, line=A",reply,yes i would like to travel from Lincoln Center to Grand Central
899280537,3/3/2016 19:46:46,1912884482,3/3/2016 19:38:59,false,elite,0.7138,36350388,USA,FL,Lehigh Acres,76.1.167.13,"{""text"":""At 10:17pm by subway line A from Lincoln Center to Grand Central."",""result"":""yes""}",At 10:17pm by subway line A from Lincoln Center to Grand Central.,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to travel from *STOP to *STOP,"direction=Grand Central, from_stop=Lincoln Center, departure_time=10:17pm, vehicle=subway, line=A",reply,yes i would like to travel from Lincoln Center to Grand Central
