_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
914804016,3/23/2016 13:10:01,1932229666,3/23/2016 13:00:30,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""there is a subway at line 6 in Times Square from Central Park at 9:02am"",""result"":""yes""}",there is a subway at line 6 in Times Square from Central Park at 9:02am,,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"vehicle=subway, direction=Times Square, line=6, from_stop=Central Park, departure_time=9:02am",reply,ride on the subway from delancey to Times Square
914804017,3/23/2016 13:00:28,1932226077,3/23/2016 12:56:46,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""I understand that you are asking for the time to get to World Trade Center, i will take 74 minutes"",""result"":""yes""}","I understand that you are asking for the time to get to World Trade Center, i will take 74 minutes",,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP,confirm: to_stop=World Trade Center; reply: duration=74 minutes,confirm-reply,how long will it take to get to World Trade Center
914804018,3/23/2016 13:10:01,1932229667,3/23/2016 13:00:30,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""excuse me but where do you want to go"",""result"":""yes""}",excuse me but where do you want to go,,"inform(from_stop=""*STOP"")",yes i would like to go from *STOP to gra-,to_stop=?,request,yes i would like to go from Cortlandt Street to gra-
914804019,3/23/2016 11:57:27,1932203126,3/23/2016 11:55:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""take the bus at 11:00 am from where to where"",""result"":""yes""}",take the bus at 11:00 am from where to where,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i want to leave at *NUMBER *AMPM by *VEHICLE,"confirm: departure_time=11:00, ampm=am, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i want to leave at eleven am by bus
914804020,3/23/2016 11:57:27,1932203133,3/23/2016 11:55:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found take the subway"",""result"":""yes""}",not found take the subway,,"inform(vehicle=""*VEHICLE"")",no i want a *VEHICLE option,"*=notfound, vehicle=subway",apologize,no i want a subway option
914804021,3/23/2016 12:56:45,1932224658,3/23/2016 12:39:42,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""i understan that you want an alternative at 8:00 pm by subway, ehere are you from and where do you want to go "",""result"":""yes""}","i understan that you want an alternative at 8:00 pm by subway, ehere are you from and where do you want to go",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",an alternative at *NUMBER *AMPM by *VEHICLE,"confirm: departure_time=8:00, ampm=pm, vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,an alternative at eight pm by subway
914804022,3/23/2016 13:25:49,1932235667,3/23/2016 13:18:10,false,elite,1.0,32799278,GBR,V2,Glasgow,81.136.90.48,"{""text"":""from where to where at 9:00 pm is that right"",""result"":""yes""}",from where to where at 9:00 pm is that right,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",can i get a ride at *NUMBER *AMPM,"confirm: departure_time=9:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,can i get a ride at nine pm
914804023,3/23/2016 12:40:06,1932219133,3/23/2016 12:34:15,false,fusioncash,1.0,5861591,USA,OK,Muskogee,47.217.143.216,"{""text"":""Where do you want to go to?"",""result"":""yes""}",Where do you want to go to?,,"inform(from_stop=""*STREET"")",i want to go i want to go from *STOP,to_stop=?,request,i want to go i want to go from Delancey Street
914804024,3/23/2016 12:09:30,1932207953,3/23/2016 12:08:09,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel by bus?"",""result"":""yes""}",Can I confirm you wish to travel by bus?,,"inform(vehicle=""*VEHICLE"")",connection by *VEHICLE,vehicle=bus,confirm,connection by bus
914804025,3/23/2016 12:09:30,1932207949,3/23/2016 12:08:09,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""And can I ask where you are travelling from?"",""result"":""yes""}",And can I ask where you are travelling from?,,"inform(to_stop=""*STREET"")&inform(departure_time=""*TIME"")&inform(vehicle=""*VEHICLE"")",thank you i need to at *NUMBER oclock and on a *VEHICLE to *STOP,from_stop=?,request,thank you i need to at ten oclock and on a bus to Port Authority Bus Terminal
914804026,3/23/2016 11:55:10,1932202101,3/23/2016 11:52:45,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""from what station"",""result"":""yes""}",from what station,,"inform(to_stop=""*STOP"")",change the destination to *STOP,from_stop=?,request,change the destination to Houston Street
914804027,3/23/2016 13:11:14,1932230046,3/23/2016 12:57:58,false,gifthunterclub,1.0,24043308,GBR,J7,Harrogate,86.140.197.234,"{""text"":""I'm sorry I am unable to process your request from Dyckman street, please can you provide more details"",""result"":""yes""}","I'm sorry I am unable to process your request from Dyckman street, please can you provide more details",,"inform(from_stop=""*STREET"")",from *STOP t-,"*=notfound, from_stop=Dyckman Street",apologize,from Dyckman Street t-
914804028,3/23/2016 12:42:42,1932220012,3/23/2016 12:35:26,false,prodege,1.0,17122301,GBR,H2,Accrington,31.52.106.11,"{""text"":""You want a bus "",""result"":""yes""}",You want a bus,,"inform(vehicle=""*VEHICLE"")",a *NUMBER o clock *VEHICLE,vehicle=bus,confirm,a *NUMBER o clock bus
914804029,3/23/2016 12:02:59,1932205522,3/23/2016 12:00:39,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found from essex street"",""result"":""yes""}",not found from essex street,,"inform(from_stop=""*STREET"")",i am leaving from *STOP and heading towards *STOP,"*=notfound, from_stop=Essex Street",apologize,i am leaving from Essex Street and heading towards *STOP
914804030,3/23/2016 12:02:59,1932205526,3/23/2016 12:00:39,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""it takes 1.0 miles"",""result"":""yes""}",it takes 1.0 miles,,request(distance),how long will i be traveling,distance=1.0 miles,reply,how long will i be traveling
914804031,3/23/2016 13:00:28,1932226075,3/23/2016 12:56:46,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""i understand that you want to live at 8:00 pm, where are you from and where do you want to go"",""result"":""yes""}","i understand that you want to live at 8:00 pm, where are you from and where do you want to go",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",what if i leave at *NUMBER *AMPM,"confirm: departure_time=8:00, ampm=pm; request: from_stop=?, to_stop=?",confirm-request,what if i leave at eight pm
914804032,3/23/2016 12:06:32,1932206793,3/23/2016 12:05:01,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry I cannot find any buses going from Port Authority Bus Terminal to Roosevelt Island"",""result"":""yes""}",I'm sorry I cannot find any buses going from Port Authority Bus Terminal to Roosevelt Island,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")&inform(vehicle=""*VEHICLE"")",i want a *VEHICLE connection from *STOP to *STOP,"*=notfound, from_stop=Port Authority Bus Terminal, to_stop=Roosevelt Island, vehicle=bus",apologize,i want a bus connection from Port Authority Bus Terminal to Roosevelt Island
914804033,3/23/2016 12:06:32,1932206794,3/23/2016 12:05:01,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""You will arrive at 12:26pm"",""result"":""yes""}",You will arrive at 12:26pm,,"inform(to_stop=""*STREET"")&request(arrival_time=""*ARRIVAL_TIME"")",what time will i get to *STOP,arrival_time=12:26pm,reply,what time will i get to Dyckman Street
914804034,3/23/2016 11:57:27,1932203128,3/23/2016 11:55:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""get ther next ride"",""result"":""yes""}",get ther next ride,,"inform(alternative=""next"")",okay can i get another ride,alternative=next,confirm,okay can i get another ride
914804035,3/23/2016 12:08:09,1932207492,3/23/2016 12:06:33,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you want the next available connection?"",""result"":""yes""}",Can I confirm you want the next available connection?,,"inform(alternative=""next"")",where is the next connection,alternative=next,confirm,where is the next connection
914804036,3/23/2016 11:55:10,1932202104,3/23/2016 11:52:45,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""take the bus "",""result"":""yes""}",take the bus,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,vehicle=bus,confirm,i would rather take the bus
914804037,3/23/2016 11:59:10,1932203951,3/23/2016 11:57:28,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found leave at 8:00 pm"",""result"":""yes""}",not found leave at 8:00 pm,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there a time i can leave at *NUMBER *AMPM,"*=notfound, departure_time=8:00, ampm=pm",apologize,is there a time i can leave at eight pm
914804038,3/23/2016 13:10:01,1932229665,3/23/2016 13:00:30,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""i understand that you said 0:10 minutes"",""result"":""yes""}",i understand that you said 0:10 minutes,,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER minutes,departure_time_rel=0:10,confirm,in ten minutes
914804039,3/23/2016 13:11:14,1932230054,3/23/2016 12:57:58,false,gifthunterclub,1.0,24043308,GBR,J7,Harrogate,86.140.197.234,"{""text"":""Im sorry your request of Bowery has not been found on the schedule"",""result"":""yes""}",Im sorry your request of Bowery has not been found on the schedule,,"inform(to_stop=""*STOP"")",i want to get to *STOP,"*=notfound, to_stop=Bowery",apologize,i want to get to Bowery
914804040,3/23/2016 12:02:34,1932205336,3/23/2016 12:00:46,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""And can I ask where you are travelling from?"",""result"":""yes""}",And can I ask where you are travelling from?,,"inform(to_stop=""*STOP"")",can i change the destination to *STOP,from_stop=?,request,can i change the destination to Park Place
914804041,3/23/2016 11:15:38,1932181327,3/23/2016 11:08:02,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""From Times Square at 10:16pm, take bus M98 to Franklin Street."",""result"":""yes""}","From Times Square at 10:16pm, take bus M98 to Franklin Street.",,"inform(from_stop=""*STOP"")",i'm traveling from *STOP,"line=M98, vehicle=bus, from_stop=Times Square, departure_time=10:16pm, direction=Franklin Street",reply,i'm traveling from Times Square
914804042,3/23/2016 12:42:42,1932220009,3/23/2016 12:35:26,false,prodege,1.0,17122301,GBR,H2,Accrington,31.52.106.11,"{""text"":""You are departing Canal Street to arrive at Lincoln Center"",""result"":""yes""}",You are departing Canal Street to arrive at Lincoln Center,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STOP"")",i want to leave from *STOP and go to *STOP,"to_stop=Lincoln Center, from_stop=Canal Street",confirm,i want to leave from Canal Street and go to Lincoln Center
914804043,3/23/2016 12:39:41,1932218917,3/23/2016 12:37:18,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""it would take 37 minutes"",""result"":""yes""}",it would take 37 minutes,,request(duration),i would like to know how long that would take,duration=37 minutes,reply,i would like to know how long that would take
914804044,3/23/2016 13:25:49,1932235666,3/23/2016 13:18:10,false,elite,1.0,32799278,GBR,V2,Glasgow,81.136.90.48,"{""text"":""from where to where at 11:00 am is that right"",""result"":""yes""}",from where to where at 11:00 am is that right,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",is there a schedule for *NUMBER *AMPM,"confirm: departure_time=11:00, ampm=am; request: from_stop=?, to_stop=?",confirm-request,is there a schedule for eleven am
914804045,3/23/2016 13:52:31,1932246917,3/23/2016 13:50:11,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.163.213,"{""text"":""I'm sorry there is no connection from Canal Street to Times Square."",""result"":""yes""}",I'm sorry there is no connection from Canal Street to Times Square.,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",*STOP to *STOP,"*=notfound, from_stop=Canal Street, to_stop=Times Square",apologize,Canal Street to Times Square
914804046,3/23/2016 12:05:00,1932206237,3/23/2016 12:02:34,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you want an alternative to 11:00 am in the morning and can I ask where you are travelling to and from?"",""result"":""yes""}",Can I confirm you want an alternative to 11:00 am in the morning and can I ask where you are travelling to and from?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative at *NUMBER in the *AMPM,"confirm: departure_time=11:00, ampm=am; request: from_stop=?, to_stop=?",confirm-request,is there an alternative at eleven in the morning
914804047,3/23/2016 12:40:06,1932219134,3/23/2016 12:34:15,false,fusioncash,1.0,5861591,USA,OK,Muskogee,47.217.143.216,"{""text"":""I'm sorry, an alternative bus at 2:00pm is not found."",""result"":""yes""}","I'm sorry, an alternative bus at 2:00pm is not found.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",an alternative at *NUMBER *AMPM by *VEHICLE,"*=notfound, departure_time=2:00, ampm=pm, vehicle=bus",apologize,an alternative at two pm by bus
914804048,3/23/2016 12:08:09,1932207494,3/23/2016 12:06:33,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to leave in 15 minutes?"",""result"":""yes""}",Can I confirm you wish to leave in 15 minutes?,,"inform(departure_time_rel=""*TIME_REL"")",depart in *NUMBER minutes,departure_time_rel=0:15,confirm,depart in fifteen minutes
914804049,3/23/2016 12:56:45,1932224662,3/23/2016 12:39:42,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""i understand that you want to go to times square"",""result"":""yes""}",i understand that you want to go to times square,,"inform(from_stop=""*STREET"")",i want to go from *STOP,from_stop=Times Square,confirm,i want to go from Times Square
914804050,3/23/2016 12:06:32,1932206795,3/23/2016 12:05:01,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there is no transport leaving in the next 10 minutes"",""result"":""yes""}",I'm sorry there is no transport leaving in the next 10 minutes,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",i need a connection in *NUMBER minutes,"*=notfound, departure_time_rel=0:10",apologize,i need a connection in ten minutes
914804051,3/23/2016 13:25:49,1932235662,3/23/2016 13:18:10,false,elite,1.0,32799278,GBR,V2,Glasgow,81.136.90.48,"{""text"":""subway is that right or not "",""result"":""yes""}",subway is that right or not,,"inform(vehicle=""*VEHICLE"")",but i want to go by *VEHICLE,vehicle=subway,confirm,but i want to go by subway
914804052,3/23/2016 12:00:38,1932204550,3/23/2016 11:59:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""it take 30 minutes"",""result"":""yes""}",it take 30 minutes,,request(duration),could i get the duration,duration=30 minutes,reply,could i get the duration
914804053,3/23/2016 13:25:49,1932235673,3/23/2016 13:18:10,false,elite,1.0,32799278,GBR,V2,Glasgow,81.136.90.48,"{""text"":""it will take 10.4 miles"",""result"":""yes""}",it will take 10.4 miles,,request(distance),distance of trip,distance=10.4 miles,reply,distance of trip
914804054,3/23/2016 12:39:41,1932218914,3/23/2016 12:37:18,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""where are you from?"",""result"":""yes""}",where are you from?,,"inform(to_stop=""*STREET"")",i want to go to *STOP hello,from_stop=?,request,i want to go to Times Square hello
914804055,3/23/2016 12:05:00,1932206234,3/23/2016 12:02:34,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry I cannot find anything leaving from Prince Street"",""result"":""yes""}",I'm sorry I cannot find anything leaving from Prince Street,,"inform(from_stop=""*STOP"")",starting from *STOP,"*=notfound, from_stop=Prince Street",apologize,starting from Prince Street
914804056,3/23/2016 12:02:34,1932205335,3/23/2016 12:00:46,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""And can I ask where you would are travelling from?"",""result"":""yes""}",And can I ask where you would are travelling from?,,"inform(to_stop=""*STOP"")",i want to arrive in *STOP,from_stop=?,request,i want to arrive in Fulton Street
914804057,3/23/2016 11:55:10,1932202102,3/23/2016 11:52:45,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""from port authority bus terminal to columbus circle"",""result"":""yes""}",from port authority bus terminal to columbus circle,,"inform(from_stop=""*STOP"")&inform(to_stop=""*STOP"")",*STOP to *STOP,"from_stop=Port Authority Bus Terminal, to_stop=Columbus Circle",confirm,Port Authority Bus Terminal to Columbus Circle
914804058,3/23/2016 11:59:10,1932203956,3/23/2016 11:57:28,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found from roosevelt island to fulton street"",""result"":""yes""}",not found from roosevelt island to fulton street,,"inform(to_stop=""*STREET"")&inform(from_stop=""*STREET"")",i want to go to *STOP from *STOP,"*=notfound, to_stop=Fulton Street, from_stop=Roosevelt Island",apologize,i want to go to Fulton Street from Roosevelt Island
914804059,3/23/2016 11:15:38,1932181326,3/23/2016 11:08:02,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want to go to East Broadway."",""result"":""yes""}","OK, you want to go to East Broadway.",,"inform(to_stop=""*STREET"")",no port authority to *STOP,to_stop=East Broadway,confirm,no port authority to East Broadway
914804060,3/23/2016 12:02:34,1932205332,3/23/2016 12:00:46,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel from Franklin Street"",""result"":""yes""}",Can I confirm you wish to travel from Franklin Street,,"inform(from_stop=""*STOP"")",i'd like it from *STOP to the,from_stop=Franklin Street,confirm,i'd like it from Franklin Street to the
914804061,3/23/2016 12:00:38,1932204553,3/23/2016 11:59:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""from dyckman street to grand street"",""result"":""yes""}",from dyckman street to grand street,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i'd like details on a trip from *STOP to *STOP,"from_stop=Dyckman Street, to_stop=Grand Street",confirm,yes i'd like details on a trip from Dyckman Street to Grand Street
914804062,3/23/2016 13:11:14,1932230040,3/23/2016 12:57:58,false,gifthunterclub,1.0,24043308,GBR,J7,Harrogate,86.140.197.234,"{""text"":""I'm sorry but there is no alternative transportation from at 4:02pm, Rockefeller Center Bleecker street other than the subway line 4"",""result"":""yes""}","I'm sorry but there is no alternative transportation from at 4:02pm, Rockefeller Center Bleecker street other than the subway line 4",,"inform(vehicle=""*VEHICLE"")",a way to go not by *VEHICLE,"departure_time=4:02pm, from_stop=Bleecker Street, vehicle=subway, line=4, direction=Rockefeller Center",reply,a way to go not by subway
914804063,3/23/2016 13:10:01,1932229668,3/23/2016 13:00:30,false,gifthunterclub,1.0,34737109,USA,CA,Los Angeles,38.95.108.244,"{""text"":""I understad that you want to know the connection at 12:00"",""result"":""yes""}",I understad that you want to know the connection at 12:00,,"inform(departure_time=""*DEPARTURE_TIME"")",what's the connection at *NUMBER,departure_time=12:00,confirm,what's the connection at twelve
914804064,3/23/2016 12:09:30,1932207947,3/23/2016 12:08:09,false,prodege,1.0,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there are no schedule routes leaving at 9:00 pm"",""result"":""yes""}",I'm sorry there are no schedule routes leaving at 9:00 pm,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",is there a schedule at *NUMBER o'clock *AMPM,"*=notfound, departure_time=9:00, ampm=pm",apologize,is there a schedule at nine o'clock pm
914804065,3/23/2016 13:52:31,1932246923,3/23/2016 13:50:11,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.163.213,"{""text"":""To what direction?"",""result"":""yes""}",To what direction?,,"inform(from_stop=""*STREET"")",how to travel from *STOP,to_stop=?,request,how to travel from Broad Street
914804066,3/23/2016 12:00:38,1932204551,3/23/2016 11:59:10,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(vehicle=""*VEHICLE"")",i rather take the *VEHICLE,"from_stop=?, to_stop=?",request,i rather take the bus
914804067,3/23/2016 12:02:59,1932205527,3/23/2016 12:00:39,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found from cathedral parkway to bowery"",""result"":""yes""}",not found from cathedral parkway to bowery,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",yes i am travelling from *STOP to *STOP,"*=notfound, from_stop=Cathedral Parkway, to_stop=Bowery",apologize,yes i am travelling from Cathedral Parkway to Bowery
914804068,3/23/2016 12:02:59,1932205517,3/23/2016 12:00:39,false,zoombucks,1.0,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""it takes 10 minutes from where to where"",""result"":""yes""}",it takes 10 minutes from where to where,,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER minutes,"confirm: departure_time_rel=0:10; request: from_stop=?, to_stop=?",confirm-request,in ten minutes
