_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,abstr_da,abstr_utt,da,type,utt
881300348,2/12/2016 19:18:41,1892750925,2/12/2016 19:04:13,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""That trip is 1.2 miles and roughly 62 minutes."",""result"":""yes""}",That trip is 1.2 miles and roughly 62 minutes.,request(duration)&request(distance),what is the how long is that trip,"distance=1.2 miles, duration=62 minutes",reply,what is the how long is that trip
881300349,2/12/2016 18:41:03,1892729716,2/12/2016 18:38:18,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can go to Bowery from what stop"",""result"":""yes""}",you can go to Bowery from what stop,"inform(to_stop=""*STREET"")",i would like to go to *STOP,from_stop=?,request,i would like to go to Bowery
881300349,2/12/2016 19:08:03,1892744696,2/12/2016 19:06:06,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""From which stop would you like to depart? "",""result"":""yes""}",From which stop would you like to depart?,"inform(to_stop=""*STREET"")",i would like to go to *STOP,from_stop=?,request,i would like to go to Bowery
881300349,2/12/2016 20:15:40,1892781105,2/12/2016 20:11:06,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""From which stop to Bowery?"",""result"":""yes""}",From which stop to Bowery?,"inform(to_stop=""*STREET"")",i would like to go to *STOP,from_stop=?,request,i would like to go to Bowery
881300350,2/12/2016 18:46:39,1892732560,2/12/2016 18:44:28,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can go to stop Times Square from what stop"",""result"":""yes""}",you can go to stop Times Square from what stop,"inform(to_stop=""*STOP"")",i want to go to *STOP instead,from_stop=?,request,i want to go to Times Square instead
881300350,2/12/2016 19:09:50,1892745712,2/12/2016 19:08:04,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""From which stop would you like to depart? "",""result"":""yes""}",From which stop would you like to depart?,"inform(to_stop=""*STOP"")",i want to go to *STOP instead,from_stop=?,request,i want to go to Times Square instead
881300350,2/12/2016 19:55:12,1892770557,2/12/2016 19:51:06,false,prodege,0.3333,16101132,GBR,G1,Hounslow,5.66.95.255,"{""text"":""From which stop do wish to leave from."",""result"":""yes""}",From which stop do wish to leave from.,"inform(to_stop=""*STOP"")",i want to go to *STOP instead,from_stop=?,request,i want to go to Times Square instead
881300351,2/12/2016 18:50:08,1892734040,2/12/2016 18:46:40,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can go to stop Herald Square from what stop"",""result"":""yes""}",you can go to stop Herald Square from what stop,"inform(to_stop=""*STOP"")",my destination is *STOP,to_stop=Herald Square,confirm,my destination is Herald Square
881300351,2/12/2016 19:32:26,1892758857,2/12/2016 19:30:11,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel to Herald Square."",""result"":""yes""}",You would like to travel to Herald Square.,"inform(to_stop=""*STOP"")",my destination is *STOP,to_stop=Herald Square,confirm,my destination is Herald Square
881300351,2/12/2016 19:51:05,1892768581,2/12/2016 19:41:20,false,prodege,0.3333,16101132,GBR,G1,Hounslow,5.66.95.255,"{""text"":""I understand your destination is Herald square"",""result"":""yes""}",I understand your destination is Herald square,"inform(to_stop=""*STOP"")",my destination is *STOP,to_stop=Herald Square,confirm,my destination is Herald Square
881300352,2/12/2016 18:20:20,1892718608,2/12/2016 18:14:06,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""stop from where to Houston Street?"",""result"":""yes""}",stop from where to Houston Street?,"inform(to_stop=""*STREET"")",to *STOP,from_stop=?,request,to Houston Street
881300352,2/12/2016 19:00:30,1892739631,2/12/2016 18:54:33,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""From which stop would you like to go to Houston Street?  "",""result"":""yes""}",From which stop would you like to go to Houston Street?,"inform(to_stop=""*STREET"")",to *STOP,from_stop=?,request,to Houston Street
881300352,2/12/2016 21:19:20,1892818825,2/12/2016 21:15:32,false,vivatic,0.3333,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""From which stop would you like to go from?"",""result"":""yes""}",From which stop would you like to go from?,"inform(to_stop=""*STREET"")",to *STOP,from_stop=?,request,to Houston Street
881300353,2/12/2016 18:44:27,1892731455,2/12/2016 18:41:04,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can depart from stop Columbia University from what stop"",""result"":""yes""}",you can depart from stop Columbia University from what stop,"inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,confirm: from_stop=Columbia University; request: to_stop=?,confirm-request,i need -tation route departing from Columbia University
881300353,2/12/2016 19:28:22,1892756517,2/12/2016 19:23:13,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel from Columbia University, where would you like to travel to?"",""result"":""yes""}","You would like to travel from Columbia University, where would you like to travel to?","inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,confirm: from_stop=Columbia University; request: to_stop=?,confirm-request,i need -tation route departing from Columbia University
881300353,2/12/2016 19:41:43,1892763711,2/12/2016 19:25:08,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Ok, from Columbia University to where?"",""result"":""yes""}","Ok, from Columbia University to where?","inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,confirm: from_stop=Columbia University; request: to_stop=?,confirm-request,i need -tation route departing from Columbia University
881300354,2/12/2016 18:50:08,1892734025,2/12/2016 18:46:40,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can travel from stop Cathedral Parkway to what stop"",""result"":""yes""}",you can travel from stop Cathedral Parkway to what stop,"inform(from_stop=""*STOP"")",i'm traveling from *STOP,confirm: from_stop=Cathedral Parkway; request: to_stop=?,confirm-request,i'm traveling from Cathedral Parkway
881300354,2/12/2016 19:32:26,1892758862,2/12/2016 19:30:11,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel from Cathedral Parkway.  Which stop would you like to travel to?"",""result"":""yes""}",You would like to travel from Cathedral Parkway.  Which stop would you like to travel to?,"inform(from_stop=""*STOP"")",i'm traveling from *STOP,confirm: from_stop=Cathedral Parkway; request: to_stop=?,confirm-request,i'm traveling from Cathedral Parkway
881300354,2/12/2016 19:51:05,1892768577,2/12/2016 19:41:20,false,prodege,0.3333,16101132,GBR,G1,Hounslow,5.66.95.255,"{""text"":""Which stop do you want to get off at what you travel from Cathedral Parkway?"",""result"":""yes""}",Which stop do you want to get off at what you travel from Cathedral Parkway?,"inform(from_stop=""*STOP"")",i'm traveling from *STOP,confirm: from_stop=Cathedral Parkway; request: to_stop=?,confirm-request,i'm traveling from Cathedral Parkway
881300355,2/12/2016 18:35:04,1892726585,2/12/2016 18:23:52,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""i need to find out about a bus connection information from what stop to what stop"",""result"":""yes""}",i need to find out about a bus connection information from what stop to what stop,"inform(vehicle=""*VEHICLE"")",i need to find out about a *VEHICLE connection,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i need to find out about a bus connection
881300355,2/12/2016 19:06:04,1892743120,2/12/2016 19:02:36,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""You  need to find about a bus connection. From which stop to which stop? "",""result"":""yes""}",You  need to find about a bus connection. From which stop to which stop?,"inform(vehicle=""*VEHICLE"")",i need to find out about a *VEHICLE connection,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i need to find out about a bus connection
881300355,2/12/2016 19:30:10,1892757586,2/12/2016 19:28:23,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like bus information.  Which stop would you like to travel from and to?"",""result"":""yes""}",You would like bus information.  Which stop would you like to travel from and to?,"inform(vehicle=""*VEHICLE"")",i need to find out about a *VEHICLE connection,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i need to find out about a bus connection
881300356,2/12/2016 18:23:39,1892720369,2/12/2016 18:20:21,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""the duration is 69 minutes"",""result"":""yes""}",the duration is 69 minutes,request(duration),how long does the trip take,duration=69 minutes,reply,how long does the trip take
881300356,2/12/2016 19:02:36,1892740797,2/12/2016 19:00:31,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""The trip takes 69 minutes "",""result"":""yes""}",The trip takes 69 minutes,request(duration),how long does the trip take,duration=69 minutes,reply,how long does the trip take
881300356,2/12/2016 19:18:41,1892750923,2/12/2016 19:04:13,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""It will take around 69 minutes"",""result"":""yes""}",It will take around 69 minutes.,request(duration),how long does the trip take,duration=69 minutes,reply,how long does the trip take
881300357,2/12/2016 18:46:39,1892732565,2/12/2016 18:44:28,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""the duration time is 71 minutes"",""result"":""yes""}",the duration time is 71 minutes,"inform(vehicle=""*VEHICLE"")&request(duration)",time requirement for a *VEHICLE connection,duration=71 minutes,reply,time requirement for a bus connection
881300357,2/12/2016 19:09:50,1892745708,2/12/2016 19:08:04,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""The time requirement is 71 minutes."",""result"":""yes""}",The time requirement is 71 minutes.,"inform(vehicle=""*VEHICLE"")&request(duration)",time requirement for a *VEHICLE connection,duration=71 minutes,reply,time requirement for a bus connection
881300357,2/12/2016 19:55:12,1892770556,2/12/2016 19:51:06,false,prodege,0.3333,16101132,GBR,G1,Hounslow,5.66.95.255,"{""text"":""It takes 71 minutes for the bus connection."",""result"":""yes""}",It takes 71 minutes for the bus connection.,"inform(vehicle=""*VEHICLE"")&request(duration)",time requirement for a *VEHICLE connection,duration=71 minutes,reply,time requirement for a bus connection
881300358,2/12/2016 18:56:16,1892737197,2/12/2016 18:54:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can go to Roosevelt Island departure time 5:02pm line M9 bus from stop Astor Place"",""result"":""yes""}",you can go to Roosevelt Island departure time 5:02pm line M9 bus from stop Astor Place,"inform(to_stop=""*STOP"")",my destination is *STOP,"direction=Roosevelt Island, vehicle=bus, departure_time=5:02pm, line=M9, from_stop=Astor Place",reply,my destination is Roosevelt Island
881300358,2/12/2016 19:36:16,1892761095,2/12/2016 19:34:29,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""Departure at 5:02pm, bus line M9 from Astor Place to Roosevelt Island."",""result"":""yes""}","Departure at 5:02pm, bus line M9 from Astor Place to Roosevelt Island.","inform(to_stop=""*STOP"")",my destination is *STOP,"direction=Roosevelt Island, vehicle=bus, departure_time=5:02pm, line=M9, from_stop=Astor Place",reply,my destination is Roosevelt Island
881300358,2/12/2016 20:11:05,1892778825,2/12/2016 19:41:44,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Then take the bus on line M9 leaving at 5:02pm from Astor Place to Roosevelt Island"",""result"":""yes""}",Then take the bus on line M9 leaving at 5:02pm from Astor Place to Roosevelt Island,"inform(to_stop=""*STOP"")",my destination is *STOP,"direction=Roosevelt Island, vehicle=bus, departure_time=5:02pm, line=M9, from_stop=Astor Place",reply,my destination is Roosevelt Island
881300359,2/12/2016 18:35:04,1892726588,2/12/2016 18:23:52,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can to to stop Penn Station"",""result"":""yes""}",you can to to stop Penn Station,"inform(to_stop=""*STREET"")",and i'm going to *STOP,to_stop=Penn Station,confirm,and i'm going to Penn Station
881300359,2/12/2016 19:06:04,1892743112,2/12/2016 19:02:36,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""You are going to Penn Station "",""result"":""yes""}",You are going to Penn Station,"inform(to_stop=""*STREET"")",and i'm going to *STOP,to_stop=Penn Station,confirm,and i'm going to Penn Station
881300359,2/12/2016 19:30:10,1892757585,2/12/2016 19:28:23,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel to Penn Station."",""result"":""yes""}",You would like to travel to Penn Station.,"inform(to_stop=""*STREET"")",and i'm going to *STOP,to_stop=Penn Station,confirm,and i'm going to Penn Station
881300360,2/12/2016 18:35:04,1892726594,2/12/2016 18:23:52,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""distance is 11.5 miles no transfer required"",""result"":""yes""}",distance is 11.5 miles no transfer required,"request(time_transfers=""*TIME_TRANSFERS"")&request(distance)",how long is it how many transfers and what is the distance of,distance=11.5 miles,reply,how long is it how many transfers and what is the distance of
881300360,2/12/2016 19:06:04,1892743129,2/12/2016 19:02:36,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""It is a distance of 11.5 miles"",""result"":""yes""}",It is a distance of 11.5 miles,"request(time_transfers=""*TIME_TRANSFERS"")&request(distance)",how long is it how many transfers and what is the distance of,distance=11.5 miles,reply,how long is it how many transfers and what is the distance of
881300360,2/12/2016 19:30:10,1892757588,2/12/2016 19:28:23,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""The distance is 11.5 miles."",""result"":""yes""}",The distance is 11.5 miles.,"request(time_transfers=""*TIME_TRANSFERS"")&request(distance)",how long is it how many transfers and what is the distance of,distance=11.5 miles,reply,how long is it how many transfers and what is the distance of
881300361,2/12/2016 18:56:16,1892737194,2/12/2016 18:54:00,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""I am sorry not found from stop Times Square to stop East Broadway"",""result"":""yes""}",I am sorry not found from stop Times Square to stop East Broadway,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i'm asking for public transport and i want to go from *STOP to *STOP,"*=notfound, from_stop=Times Square, to_stop=East Broadway",apologize,i'm asking for public transport and i want to go from Times Square to East Broadway
881300361,2/12/2016 19:36:16,1892761091,2/12/2016 19:34:29,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""Sorry, I have not found a service from Times Square to East Broadway."",""result"":""yes""}","Sorry, I have not found a service from Times Square to East Broadway.","inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i'm asking for public transport and i want to go from *STOP to *STOP,"*=notfound, from_stop=Times Square, to_stop=East Broadway",apologize,i'm asking for public transport and i want to go from Times Square to East Broadway
881300361,2/12/2016 20:11:05,1892778826,2/12/2016 19:41:44,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Sorry this is not found for Times Square and East Broadway"",""result"":""yes""}",Sorry this is not found for Times Square and East Broadway,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i'm asking for public transport and i want to go from *STOP to *STOP,"*=notfound, from_stop=Times Square, to_stop=East Broadway",apologize,i'm asking for public transport and i want to go from Times Square to East Broadway
881300362,2/12/2016 18:50:08,1892734053,2/12/2016 18:46:40,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""I am sorry, not found from stop Bleecker Street"",""result"":""yes""}","I am sorry, not found from stop Bleecker Street","inform(from_stop=""*STREET"")",from *STOP t-,"*=notfound, from_stop=Bleecker Street",apologize,from Bleecker Street t-
881300362,2/12/2016 19:32:26,1892758864,2/12/2016 19:30:11,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""Sorry, I have not found a service from Bleecker Street"",""result"":""yes""}","Sorry, I have not found a service from Bleecker Street","inform(from_stop=""*STREET"")",from *STOP t-,"*=notfound, from_stop=Bleecker Street",apologize,from Bleecker Street t-
881300362,2/12/2016 19:51:05,1892768573,2/12/2016 19:41:20,false,prodege,0.3333,16101132,GBR,G1,Hounslow,5.66.95.255,"{""text"":""I am sorry but the infomatin about Bleecker streetyou are looking for is not found on our system."",""result"":""yes""}",I am sorry but the infomatin about Bleecker streetyou are looking for is not found on our system.,"inform(from_stop=""*STREET"")",from *STOP t-,"*=notfound, from_stop=Bleecker Street",apologize,from Bleecker Street t-
881300363,2/12/2016 18:53:59,1892735981,2/12/2016 18:50:08,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can go from stop Central Park to what stop"",""result"":""yes""}",you can go from stop Central Park to what stop,"inform(from_stop=""*STREET"")",no i want to go from *STOP to,from_stop=Central Park,confirm,no i want to go from Central Park to
881300363,2/12/2016 19:34:27,1892759836,2/12/2016 19:32:28,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel from Central Park"",""result"":""yes""}",You would like to travel from Central Park,"inform(from_stop=""*STREET"")",no i want to go from *STOP to,from_stop=Central Park,confirm,no i want to go from Central Park to
881300363,2/12/2016 21:49:40,1892853270,2/12/2016 21:47:23,false,vivatic,0.3333,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""Okay, from central park."",""result"":""yes""}","Okay, from central park.","inform(from_stop=""*STREET"")",no i want to go from *STOP to,from_stop=Central Park,confirm,no i want to go from Central Park to
881300364,2/12/2016 18:38:17,1892728451,2/12/2016 18:35:04,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can go from stop Rector Street to stop Columbia University"",""result"":""yes""}",you can go from stop Rector Street to stop Columbia University,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",no i want to go from *STOP to *STOP,"from_stop=Rector Street, to_stop=Columbia University",confirm,no i want to go from Rector Street to Columbia University
881300364,2/12/2016 19:23:12,1892753485,2/12/2016 19:19:20,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like transport information from Rector Street to Columbia university"",""result"":""yes""}",You would like transport information from Rector Street to Columbia university,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",no i want to go from *STOP to *STOP,"from_stop=Rector Street, to_stop=Columbia University",confirm,no i want to go from Rector Street to Columbia University
881300364,2/12/2016 19:25:07,1892754623,2/12/2016 19:18:42,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Ok then, from Rector Street to Columbia University"",""result"":""yes""}","Ok then, from Rector Street to Columbia University.","inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",no i want to go from *STOP to *STOP,"from_stop=Rector Street, to_stop=Columbia University",confirm,no i want to go from Rector Street to Columbia University
881300365,2/12/2016 18:20:20,1892718609,2/12/2016 18:14:06,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""I am sorry, from what stop not found to stop Times Square"",""result"":""yes""}","I am sorry, from what stop not found to stop Times Square","inform(to_stop=""*STREET"")",no i want to go to *STOP,"*=notfound, to_stop=Times Square",apologize,no i want to go to Times Square
881300365,2/12/2016 19:00:30,1892739639,2/12/2016 18:54:33,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""I'm sorry, Times Square is not found "",""result"":""yes""}","I'm sorry, Times Square is not found","inform(to_stop=""*STREET"")",no i want to go to *STOP,"*=notfound, to_stop=Times Square",apologize,no i want to go to Times Square
881300365,2/12/2016 21:19:20,1892818823,2/12/2016 21:15:32,false,vivatic,0.3333,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""I'm sorry I could not find a route to Times Square stop. "",""result"":""yes""}",I'm sorry I could not find a route to Times Square stop.,"inform(to_stop=""*STREET"")",no i want to go to *STOP,"*=notfound, to_stop=Times Square",apologize,no i want to go to Times Square
881300366,2/12/2016 18:35:04,1892726589,2/12/2016 18:23:52,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can depart from stop Marble Hill to stop Houston Street"",""result"":""yes""}",you can depart from stop Marble Hill to stop Houston Street,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",no i'm departing from *STOP and i'm going to *STOP,"from_stop=Marble Hill, to_stop=Houston Street",confirm,no i'm departing from Marble Hill and i'm going to Houston Street
881300366,2/12/2016 19:06:04,1892743115,2/12/2016 19:02:36,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""I understand you are departing from Marble Hill to Houston Street"",""result"":""yes""}",I understand you are departing from Marble Hill to Houston Street,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",no i'm departing from *STOP and i'm going to *STOP,"from_stop=Marble Hill, to_stop=Houston Street",confirm,no i'm departing from Marble Hill and i'm going to Houston Street
881300366,2/12/2016 19:30:10,1892757584,2/12/2016 19:28:23,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel from Marble Hill to Houston Street."",""result"":""yes""}",You would like to travel from Marble Hill to Houston Street.,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",no i'm departing from *STOP and i'm going to *STOP,"from_stop=Marble Hill, to_stop=Houston Street",confirm,no i'm departing from Marble Hill and i'm going to Houston Street
881300367,2/12/2016 18:44:27,1892731460,2/12/2016 18:41:04,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can depart from stop Park Place from what stop"",""result"":""yes""}",you can depart from stop Park Place from what stop,"confirm(from_stop=""*STREET"")",yes i want to depart from *STOP,from_stop=Park Place,confirm,yes i want to depart from Park Place
881300367,2/12/2016 19:28:22,1892756520,2/12/2016 19:23:13,false,elite,0.4444,31994588,GBR,H9,London,165.225.80.109,"{""text"":""You would like to travel from Park Place."",""result"":""yes""}",You would like to travel from Park Place.,"confirm(from_stop=""*STREET"")",yes i want to depart from *STOP,from_stop=Park Place,confirm,yes i want to depart from Park Place
881300367,2/12/2016 19:41:43,1892763714,2/12/2016 19:25:08,false,instagc,0.3333,18672993,CAN,BC,Vancouver,76.77.82.83,"{""text"":""Ok then, from Park Place"",""result"":""yes""}","Ok then, from Park Place","confirm(from_stop=""*STREET"")",yes i want to depart from *STOP,from_stop=Park Place,confirm,yes i want to depart from Park Place
881300368,2/12/2016 18:20:20,1892718607,2/12/2016 18:14:06,false,zoombucks,1.0,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""I am sorry, stop from Rockefeller Center to Franklin Street not  found"",""result"":""yes""}","I am sorry, stop from Rockefeller Center to Franklin Street not  found","inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i need to go from *STOP to *STOP,"*=notfound, from_stop=Rockefeller Center, to_stop=Franklin Street",apologize,i need to go from Rockefeller Center to Franklin Street
881300368,2/12/2016 19:00:30,1892739634,2/12/2016 18:54:33,false,instagc,0.5,22981457,CAN,ON,Kitchener,68.69.129.215,"{""text"":""I'm sorry, I have not found a route from Rockefeller Center to Franklin Street"",""result"":""yes""}","I'm sorry, I have not found a route from Rockefeller Center to Franklin Street","inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",i need to go from *STOP to *STOP,"*=notfound, from_stop=Rockefeller Center, to_stop=Franklin Street",apologize,i need to go from Rockefeller Center to Franklin Street
