_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,abstr_da,abstr_utt,da,type,utt
873600889,2/5/2016 18:20:36,1882134747,2/5/2016 18:15:15,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Thank for sure the subway is headed from Bowling Green to Columbus Circle at 6:06pm on line Z"",""result"":""yes""}",Thank for sure the subway is headed from Bowling Green to Columbus Circle at 6:06pm on line Z.,"inform(to_stop=""*STREET"")",my destination is *STOP,"departure_time=6:06pm, from_stop=Bowling Green, direction=Columbus Circle, line=Z, vehicle=subway",reply,my destination is Columbus Circle
873600889,2/5/2016 19:27:38,1882216052,2/5/2016 19:21:49,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Okay, you need to take the 6:06pm subway from Bowling Green to get to Columbus Circle, the line number is Z. "",""result"":""yes""}","Okay, you need to take the 6:06pm subway from Bowling Green to get to Columbus Circle, the line number is Z.","inform(to_stop=""*STREET"")",my destination is *STOP,"departure_time=6:06pm, from_stop=Bowling Green, direction=Columbus Circle, line=Z, vehicle=subway",reply,my destination is Columbus Circle
873600890,2/5/2016 17:40:05,1882099503,2/5/2016 17:36:44,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You stop at Park Place"",""result"":""yes""}",You stop at Park Place,"inform(from_stop=""*STREET"")",no from *STOP,from_stop=Park Place,confirm,no from Park Place
873600890,2/5/2016 17:54:19,1882111943,2/5/2016 17:40:42,false,prodege,0.5,34650780,GBR,D4,Crediton,81.153.111.149,"{""text"":""Oh sorry, from Park Place."",""result"":""yes""}","Oh sorry, you said from Park Place.","inform(from_stop=""*STREET"")",no from *STOP,from_stop=Park Place,confirm,no from Park Place
873600890,2/5/2016 18:11:47,1882126560,2/5/2016 18:07:41,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""I understand that you want your trip from Park Place"",""result"":""yes""}",I understand that you want your trip to start from Park Place.,"inform(from_stop=""*STREET"")",no from *STOP,from_stop=Park Place,confirm,no from Park Place
873600891,2/5/2016 17:44:54,1882103593,2/5/2016 17:43:04,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take Line F subway departure time 7:12am from Cathedral parkway to Washington Square"",""result"":""yes""}",You can take Line F subway departure time 7:12am from Cathedral parkway to Washington Square,"inform(from_stop=""*STREET"")",no from *STOP,"vehicle=subway, departure_time=7:12am, direction=Cathedral Parkway, from_stop=Washington Square, line=F",reply,no from Washington Square
873600891,2/5/2016 17:53:04,1882110711,2/5/2016 17:47:00,false,cotter,0.5,1495820,USA,AL,Talladega,24.177.180.29,"{""text"":""From Take the F line subway departing at 7:12am from Washington Square to Cathedral Parkway to your destination."",""result"":""yes""}","From Washington Square, take the F line subway departing at 7:12am to Cathedral Parkway to your destination.","inform(from_stop=""*STREET"")",no from *STOP,"vehicle=subway, departure_time=7:12am, direction=Cathedral Parkway, from_stop=Washington Square, line=F",reply,no from Washington Square
873600891,2/5/2016 18:00:13,1882117104,2/5/2016 17:49:35,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""The subway will depart at 7:12am on line F, with route Washington Square to Cathedral Parkway"",""result"":""yes""}","The subway will depart at 7:12am on line F, with route Washington Square to Cathedral Parkway.","inform(from_stop=""*STREET"")",no from *STOP,"vehicle=subway, departure_time=7:12am, direction=Cathedral Parkway, from_stop=Washington Square, line=F",reply,no from Washington Square
873600892,2/5/2016 17:36:43,1882096922,2/5/2016 17:28:40,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You are going to Wall Street"",""result"":""yes""}",You are going to Wall Street,"inform(to_stop=""*STREET"")",i'm going to *STOP,to_stop=Wall Street,confirm,i'm going to Wall Street
873600892,2/5/2016 17:49:34,1882107663,2/5/2016 17:31:19,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Yes you are on the right bus. The bus will stop on Wall Street. "",""result"":""yes""}",I understand you that you want to go to  Wall Street.,"inform(to_stop=""*STREET"")",i'm going to *STOP,to_stop=Wall Street,confirm,i'm going to Wall Street
873600892,2/5/2016 19:21:47,1882210146,2/5/2016 19:12:11,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Wall Street, sure. "",""result"":""yes""}","Wall Street, sure.","inform(to_stop=""*STREET"")",i'm going to *STOP,to_stop=Wall Street,confirm,i'm going to Wall Street
873600893,2/5/2016 17:36:43,1882096923,2/5/2016 17:28:40,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take M101 bus fromWashington Square departure time at 8:11pm to Grand Street"",""result"":""yes""}",You can take M101 bus fromWashington Square departure time at 8:11pm to Grand Street,"inform(to_stop=""*STREET"")",i'm going to *STOP,"direction=Grand Street, from_stop=Washington Square, line=M101, departure_time=8:11pm, vehicle=bus",reply,i'm going to Grand Street
873600893,2/5/2016 17:49:34,1882107656,2/5/2016 17:31:19,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""The departure time and departure line of the bus that routes from Washington Square to Grand Street are 8:11pm and M101."",""result"":""yes""}",The departure time and departure line of the bus that routes from Washington Square to Grand Street are 8:11pm and M101.,"inform(to_stop=""*STREET"")",i'm going to *STOP,"direction=Grand Street, from_stop=Washington Square, line=M101, departure_time=8:11pm, vehicle=bus",reply,i'm going to Grand Street
873600893,2/5/2016 19:21:47,1882210147,2/5/2016 19:12:11,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Okay, You need to take the 8:11pm bus from Washington Square to get to Grand Street, the line is M101. "",""result"":""yes""}","Okay, You need to take the 8:11pm bus from Washington Square to get to Grand Street, the line is M101.","inform(to_stop=""*STREET"")",i'm going to *STOP,"direction=Grand Street, from_stop=Washington Square, line=M101, departure_time=8:11pm, vehicle=bus",reply,i'm going to Grand Street
873600894,2/5/2016 17:44:54,1882103586,2/5/2016 17:43:04,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You go to Bowling Green"",""result"":""yes""}",You go to Bowling Green,"inform(to_stop=""*STOP"")",i'm heading to *STOP,to_stop=Bowling Green,confirm,i'm heading to Bowling Green
873600894,2/5/2016 17:53:04,1882110705,2/5/2016 17:47:00,false,cotter,0.5,1495820,USA,AL,Talladega,24.177.180.29,"{""text"":""To reach Bowling Green, get on the subway headed to Follow Street."",""result"":""yes""}","To reach Bowling Green, get on the subway headed to Follow Street.","inform(to_stop=""*STOP"")",i'm heading to *STOP,to_stop=Bowling Green,confirm,i'm heading to Bowling Green
873600894,2/5/2016 18:00:13,1882117102,2/5/2016 17:49:35,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""I follow that you want to stop on Bowling Green."",""result"":""yes""}",I follow that you want to stop on Bowling Green.,"inform(to_stop=""*STOP"")",i'm heading to *STOP,to_stop=Bowling Green,confirm,i'm heading to Bowling Green
873600895,2/5/2016 17:40:05,1882099506,2/5/2016 17:36:44,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take M subway departure time at 11:02am from Bowling Green to Rockefeller Center"",""result"":""yes""}",You can take M subway departure time at 11:02am from Bowling Green to Rockefeller Center,"inform(to_stop=""*STOP"")",i'm heading to *STOP,"departure_time=11:02am, vehicle=subway, from_stop=Bowling Green, direction=Rockefeller Center, line=M",reply,i'm heading to Rockefeller Center
873600895,2/5/2016 17:54:19,1882111939,2/5/2016 17:40:42,false,prodege,0.5,34650780,GBR,D4,Crediton,81.153.111.149,"{""text"":""So to get to the Rockefeller Center, you take line M subway at 11:02am from Bowling Green "",""result"":""yes""}","So to get to the Rockefeller Center, you take line M subway at 11:02am from Bowling Green.","inform(to_stop=""*STOP"")",i'm heading to *STOP,"departure_time=11:02am, vehicle=subway, from_stop=Bowling Green, direction=Rockefeller Center, line=M",reply,i'm heading to Rockefeller Center
873600895,2/5/2016 18:11:47,1882126550,2/5/2016 18:07:41,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""The departure time of the subway for the route Bowling Green to Rockefeller Center is 11:02am"",""result"":""yes""}",The departure time of the subway for the route Bowling Green to Rockefeller Center is 11:02am at line M.,"inform(to_stop=""*STOP"")",i'm heading to *STOP,"departure_time=11:02am, vehicle=subway, from_stop=Bowling Green, direction=Rockefeller Center, line=M",reply,i'm heading to Rockefeller Center
873600896,2/5/2016 17:43:03,1882102011,2/5/2016 17:40:06,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take next M21 bus departure time 11:19am from Astor Place to Bleecker Street"",""result"":""yes""}",You can take next M21 bus departure time 11:19am from Astor Place to Bleecker Street,"inform(alternative=""next"")",can i get a connection at a later time,"alternative=next, departure_time=11:19am, vehicle=bus, line=M21, direction=Astor Place, from_stop=Bleecker Street",reply,can i get a connection at a later time
873600896,2/5/2016 18:20:36,1882134744,2/5/2016 18:15:15,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Yes definitely. Next  bus  route from Bleecker Street to Astor Place is at 11:19am on line M21"",""result"":""yes""}",Yes definitely. Next  bus  route from Bleecker Street to Astor Place is at 11:19am on line M21.,"inform(alternative=""next"")",can i get a connection at a later time,"alternative=next, departure_time=11:19am, vehicle=bus, line=M21, direction=Astor Place, from_stop=Bleecker Street",reply,can i get a connection at a later time
873600896,2/5/2016 19:27:38,1882216046,2/5/2016 19:21:49,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Sure, the next bus to Astor Place is from Bleecker street, it departs at 11:19am and the line is M21."",""result"":""yes""}","Sure, the next bus to Astor Place is from Bleecker street, it departs at 11:19am and the line is M21.","inform(alternative=""next"")",can i get a connection at a later time,"alternative=next, departure_time=11:19am, vehicle=bus, line=M21, direction=Astor Place, from_stop=Bleecker Street",reply,can i get a connection at a later time
873600897,2/5/2016 17:44:54,1882103582,2/5/2016 17:43:04,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You go to East Broadway"",""result"":""yes""}",You go to East Broadway,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,to_stop=East Broadway,confirm,no i want to arrive at East Broadway
873600897,2/5/2016 17:53:04,1882110709,2/5/2016 17:47:00,false,cotter,0.5,1495820,USA,AL,Talladega,24.177.180.29,"{""text"":""In order to reach East Broadway"",""result"":""yes""}","In order to reach East Broadway, please take the A Train.","inform(to_stop=""*STREET"")",no i want to arrive at *STOP,to_stop=East Broadway,confirm,no i want to arrive at East Broadway
873600897,2/5/2016 18:00:13,1882117101,2/5/2016 17:49:35,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""I understand you that you want to arrive at East Broadway"",""result"":""yes""}",I understand you that you want to arrive at East Broadway.,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,to_stop=East Broadway,confirm,no i want to arrive at East Broadway
873600898,2/5/2016 17:40:05,1882099504,2/5/2016 17:36:44,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take line 3 subway departure time 3:14pm from Cortlandt Street to Lincoln Center"",""result"":""yes""}",You can take line 3 subway departure time 3:14pm from Cortlandt Street to Lincoln Center,"inform(to_stop=""*STREET"")",no i want to arrive at *STOP,"vehicle=subway, from_stop=Cortlandt Street, direction=Lincoln Center, line=3, departure_time=3:14pm",reply,no i want to arrive at Lincoln Center
873600898,2/5/2016 17:54:19,1882111954,2/5/2016 17:40:42,false,prodege,0.5,34650780,GBR,D4,Crediton,81.153.111.149,"{""text"":""Right, to get to the Lincoln Center you need to take the line 3 subway from Cortlandt Street at 3:14pm."",""result"":""yes""}","Right, to get to the Lincoln Center you need to take the line 3 subway from Cortlandt Street at 3:14pm.","inform(to_stop=""*STREET"")",no i want to arrive at *STOP,"vehicle=subway, from_stop=Cortlandt Street, direction=Lincoln Center, line=3, departure_time=3:14pm",reply,no i want to arrive at Lincoln Center
873600898,2/5/2016 18:11:47,1882126552,2/5/2016 18:07:41,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Well, the route of the subway from Cortlandt Street to Lincoln Center is at 3:14pm"",""result"":""yes""}","Well, the route of the subway from Cortlandt Street to Lincoln Center is at 3:14pm on line 3.","inform(to_stop=""*STREET"")",no i want to arrive at *STOP,"vehicle=subway, from_stop=Cortlandt Street, direction=Lincoln Center, line=3, departure_time=3:14pm",reply,no i want to arrive at Lincoln Center
873600899,2/5/2016 17:43:03,1882102009,2/5/2016 17:40:06,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You go to Bowery"",""result"":""yes""}",You go to Bowery,"inform(to_stop=""*STOP"")",no i want to go to *STOP,to_stop=Bowery,confirm,no i want to go to Bowery
873600899,2/5/2016 18:20:36,1882134742,2/5/2016 18:15:15,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Ok. I understand that you want to go to Bowery"",""result"":""yes""}",Ok sure. I understand that you want to go to Bowery.,"inform(to_stop=""*STOP"")",no i want to go to *STOP,to_stop=Bowery,confirm,no i want to go to Bowery
873600899,2/5/2016 19:27:38,1882216045,2/5/2016 19:21:49,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Bowery? Ofcourse."",""result"":""yes""}",Bowery? Ofcourse.,"inform(to_stop=""*STOP"")",no i want to go to *STOP,to_stop=Bowery,confirm,no i want to go to Bowery
873600900,2/5/2016 17:43:03,1882102010,2/5/2016 17:40:06,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take line B subway departure time 7:07pm from Chambers Street to Columbus circle"",""result"":""yes""}",You can take line B subway departure time 7:07pm from Chambers Street to Columbus circle,"inform(to_stop=""*STOP"")",no i want to go to *STOP,"vehicle=subway, direction=Chambers Street, line=B, from_stop=Columbus Circle, departure_time=7:07pm",reply,no i want to go to Chambers Street
873600900,2/5/2016 18:20:36,1882134745,2/5/2016 18:15:15,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""Sure. Than the subway route is from Columbus Circle to Chambers Street at 7:07pm"",""result"":""yes""}",Sure. Than the subway route is from Columbus Circle to Chambers Street at 7:07pm on line B.,"inform(to_stop=""*STOP"")",no i want to go to *STOP,"vehicle=subway, direction=Chambers Street, line=B, from_stop=Columbus Circle, departure_time=7:07pm",reply,no i want to go to Chambers Street
873600900,2/5/2016 19:27:38,1882216050,2/5/2016 19:21:49,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Sure, take the 7:07pm subway from Columbus Circle to Chambers Street, the line number is B. "",""result"":""yes""}","Sure, take the 7:07pm subway from Columbus Circle to Chambers Street, the line number is B.","inform(to_stop=""*STOP"")",no i want to go to *STOP,"vehicle=subway, direction=Chambers Street, line=B, from_stop=Columbus Circle, departure_time=7:07pm",reply,no i want to go to Chambers Street
873600901,2/5/2016 17:44:54,1882103580,2/5/2016 17:43:04,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You go to Cortlandt Street"",""result"":""yes""}",You go to Cortlandt Street,"inform(to_stop=""*STREET"")",no i want to go to *STOP,to_stop=Cortlandt Street,confirm,no i want to go to Cortlandt Street
873600901,2/5/2016 17:53:04,1882110708,2/5/2016 17:47:00,false,cotter,0.5,1495820,USA,AL,Talladega,24.177.180.29,"{""text"":""To get to Cortlandt Street, take the bus."",""result"":""yes""}","To get to Cortlandt Street, take the bus.","inform(to_stop=""*STREET"")",no i want to go to *STOP,to_stop=Cortlandt Street,confirm,no i want to go to Cortlandt Street
873600901,2/5/2016 18:00:13,1882117107,2/5/2016 17:49:35,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""I understand you that you want to go to Cortlandt Street"",""result"":""yes""}",I understand you that you want to go to Cortlandt Street.,"inform(to_stop=""*STREET"")",no i want to go to *STOP,to_stop=Cortlandt Street,confirm,no i want to go to Cortlandt Street
873600902,2/5/2016 17:36:43,1882096926,2/5/2016 17:28:40,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take M60 bus departure time at 9:08pm from Dyckman Street to Washington Square"",""result"":""yes""}",You can take M60 bus departure time at 9:08pm from Dyckman Street to Washington Square,"inform(to_stop=""*STREET"")",no i want to go to *STOP,"from_stop=Dyckman Street, vehicle=bus, departure_time=9:08pm, direction=Washington Square, line=M60",reply,no i want to go to Washington Square
873600902,2/5/2016 17:49:34,1882107655,2/5/2016 17:31:19,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""The bus with direction from Dyckman Street to Washington Square departs at 9:08pm on line M60"",""result"":""yes""}",The bus with direction from Dyckman Street to Washington Square departs at 9:08pm on line M60.,"inform(to_stop=""*STREET"")",no i want to go to *STOP,"from_stop=Dyckman Street, vehicle=bus, departure_time=9:08pm, direction=Washington Square, line=M60",reply,no i want to go to Washington Square
873600902,2/5/2016 19:21:47,1882210139,2/5/2016 19:12:11,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Sure, you need to go from Dyckman Street to take the 9:08pm bus towards Washington Square, the line is M60. "",""result"":""yes""}","Sure, you need to go from Dyckman Street to take the 9:08pm bus towards Washington Square, the line is M60.","inform(to_stop=""*STREET"")",no i want to go to *STOP,"from_stop=Dyckman Street, vehicle=bus, departure_time=9:08pm, direction=Washington Square, line=M60",reply,no i want to go to Washington Square
873600903,2/5/2016 17:36:43,1882096927,2/5/2016 17:28:40,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can go from Chambers Street to Inwood"",""result"":""yes""}",You can go from Chambers Street to Inwood,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to go from *STOP to *STOP,"from_stop=Chambers Street, to_stop=Inwood",confirm,yes i would like to go from Chambers Street to Inwood
873600903,2/5/2016 17:49:34,1882107661,2/5/2016 17:31:19,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""I understand that you would like to go from Chambers Street toInwood"",""result"":""yes""}",I understand that you would like to go from Chambers Street to Inwood.,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to go from *STOP to *STOP,"from_stop=Chambers Street, to_stop=Inwood",confirm,yes i would like to go from Chambers Street to Inwood
873600903,2/5/2016 19:21:47,1882210143,2/5/2016 19:12:11,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""From Chambers Street to Inwood? Sure"",""result"":""yes""}",From Chambers Street to Inwood? Sure,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to go from *STOP to *STOP,"from_stop=Chambers Street, to_stop=Inwood",confirm,yes i would like to go from Chambers Street to Inwood
873600904,2/5/2016 17:36:43,1882096924,2/5/2016 17:28:40,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take M2 bus from East Broadway departure at 8:03am to Herald Square"",""result"":""yes""}",You can take M2 bus from East Broadway departure at 8:03am to Herald Square,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to go from *STOP to *STOP,"direction=East Broadway, departure_time=8:03am, line=M2, from_stop=Herald Square, vehicle=bus",reply,yes i would like to go from Herald Square to East Broadway
873600904,2/5/2016 17:49:34,1882107664,2/5/2016 17:31:19,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""The departure time of the bus with route from Herald Square to East Broadway is at 8:03am on line M2. "",""result"":""yes""}",The departure time of the bus with route from Herald Square to East Broadway is at 8:03am on line M2.,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to go from *STOP to *STOP,"direction=East Broadway, departure_time=8:03am, line=M2, from_stop=Herald Square, vehicle=bus",reply,yes i would like to go from Herald Square to East Broadway
873600904,2/5/2016 19:21:47,1882210148,2/5/2016 19:12:11,false,vivatic,0.3333,32338429,GBR,F2,Farnborough,92.21.204.187,"{""text"":""Okay, you need to take the 8:03am bus from Herald Square to get to East Broadway, the line is M2. "",""result"":""yes""}","Okay, you need to take the 8:03am bus from Herald Square to get to East Broadway, the line is M2.","inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",yes i would like to go from *STOP to *STOP,"direction=East Broadway, departure_time=8:03am, line=M2, from_stop=Herald Square, vehicle=bus",reply,yes i would like to go from Herald Square to East Broadway
873600905,2/5/2016 17:40:05,1882099505,2/5/2016 17:36:44,false,zoombucks,0.875,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""You can take M100 bus departure time 7:01am from Inwood to World Trade Center"",""result"":""yes""}",You can take M100 bus departure time 7:01am from Inwood to World Trade Center,"inform(ampm=""*AMPM"")",*AMPM,"direction=Inwood, vehicle=bus, from_stop=World Trade Center, departure_time=7:01am, line=M100",reply,am
873600905,2/5/2016 17:54:19,1882111940,2/5/2016 17:40:42,false,prodege,0.5,34650780,GBR,D4,Crediton,81.153.111.149,"{""text"":""OK, you can take the M100 bus from the World Trade Center towards Inwood  at 7:01am."",""result"":""yes""}","OK, in the morning you can take the M100 bus from the World Trade Center towards Inwood  at 7:01am.","inform(ampm=""*AMPM"")",*AMPM,"direction=Inwood, vehicle=bus, from_stop=World Trade Center, departure_time=7:01am, line=M100",reply,am
873600905,2/5/2016 18:11:47,1882126559,2/5/2016 18:07:41,false,neodev,0.4167,35584800,CAN,AB,Edmonton,174.3.224.48,"{""text"":""The departure time of the bus from World Trade Center to Inwood is 7:01am on line M100"",""result"":""yes""}",The departure time of the bus from World Trade Center to Inwood is 7:01am on line M100.,"inform(ampm=""*AMPM"")",*AMPM,"direction=Inwood, vehicle=bus, from_stop=World Trade Center, departure_time=7:01am, line=M100",reply,am
