_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,abstr_da,abstr_utt,da,type,utt
882535765,2/15/2016 11:33:05,1894396630,2/15/2016 11:22:43,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,,The arrival is at 7:43pm.,"request(arrival_time=""*ARRIVAL_TIME"")",what's the arrival time at the destination,arrival_time=7:43pm,reply,what's the arrival time at the destination
882535765,2/15/2016 22:36:49,1894887878,2/15/2016 22:27:55,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""we will be arriving at 7:43pm."",""result"":""yes""}",we will be arriving at 7:43pm.,"request(arrival_time=""*ARRIVAL_TIME"")",what's the arrival time at the destination,arrival_time=7:43pm,reply,what's the arrival time at the destination
882535766,2/15/2016 11:22:42,1894387655,2/15/2016 11:12:10,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Which day you are planning your journey,please?"",""result"":""yes""}","Which day you are planning your journey,please?","inform(from_stop=""*STOP"")",yes i would like to know when i could catch the next transportation from *STOP,to_stop=?,request,yes i would like to know when i could catch the next transportation from Penn Station
882535766,2/15/2016 20:19:47,1894797827,2/15/2016 20:16:20,false,zoombucks,0.5,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""you can catch the next transportation from stop Pen Station to what stop"",""result"":""yes""}",you can catch the next transportation from stop Pen Station to what stop,"inform(from_stop=""*STOP"")",yes i would like to know when i could catch the next transportation from *STOP,to_stop=?,request,yes i would like to know when i could catch the next transportation from Penn Station
882535766,2/15/2016 22:01:07,1894865356,2/15/2016 21:44:14,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""sir could you tell where are you? and then maybe i could answer you"",""result"":""yes""}",sir could you tell where are you? and then maybe i could answer you,"inform(from_stop=""*STOP"")",yes i would like to know when i could catch the next transportation from *STOP,to_stop=?,request,yes i would like to know when i could catch the next transportation from Penn Station
882535767,2/15/2016 20:36:18,1894809225,2/15/2016 20:34:16,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""Yes there is a connection at 6:00, where are you going from and where are you going to?"",""result"":""yes""}","Yes there is a connection at 6:00, where are you going from and where are you going to?","inform(departure_time=""*DEPARTURE_TIME"")",is there a connection at *NUMBER pm,"confirm: departure_time=6:00; request: from_stop=?, to_stop=?",confirm-request,is there a connection at six pm
882535767,2/15/2016 22:50:28,1894895117,2/15/2016 22:46:45,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Where you would like to go at 6:00 pm? And From which Station as well,please?"",""result"":""yes""}","Where you would like to go at 6:00 pm? And From which Station as well,please?","inform(departure_time=""*DEPARTURE_TIME"")",is there a connection at *NUMBER pm,"confirm: departure_time=6:00; request: from_stop=?, to_stop=?",confirm-request,is there a connection at six pm
882535767,2/15/2016 22:53:02,1894896634,2/15/2016 22:44:35,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""I see you wish to find a transportation leaving at 6:00, please tell me where would you like to board? and what is destination?"",""result"":""yes""}","I see you wish to find a transportation leaving at 6:00, please tell me where would you like to board? and what is destination?","inform(departure_time=""*DEPARTURE_TIME"")",is there a connection at *NUMBER pm,"confirm: departure_time=6:00; request: from_stop=?, to_stop=?",confirm-request,is there a connection at six pm
882535768,2/15/2016 20:36:18,1894809222,2/15/2016 20:34:16,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""It will take you 17 minutes. "",""result"":""yes""}",It will take you 17 minutes.,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")&request(duration)",*STOP to *STOP how long will it take,duration=17 minutes,reply,Bryant Park to Canal Street how long will it take
882535768,2/15/2016 22:50:28,1894895115,2/15/2016 22:46:45,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""From Bryant Park to Canal Street will take about 17 minutes time."",""result"":""yes""}",From Bryant Park to Canal Street will take about 17 minutes time.,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")&request(duration)",*STOP to *STOP how long will it take,duration=17 minutes,reply,Bryant Park to Canal Street how long will it take
882535768,2/15/2016 22:53:02,1894896667,2/15/2016 22:44:35,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""travel time will be 17 minutes."",""result"":""yes""}",travel time will be 17 minutes.,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")&request(duration)",*STOP to *STOP how long will it take,duration=17 minutes,reply,Bryant Park to Canal Street how long will it take
882535769,2/15/2016 11:22:42,1894387653,2/15/2016 11:12:10,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Information not found and maybe next time when you call we will be able to give your more information."",""result"":""yes""}",Information not found and maybe next time when you call we will be able to give your more information.,"inform(alternative=""next"")",is there a schedule at a later time,"*=notfound, alternative=next",apologize,is there a schedule at a later time
882535769,2/15/2016 20:19:47,1894797825,2/15/2016 20:16:20,false,zoombucks,0.5,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""I am sorry, not found stop from to next stop to"",""result"":""yes""}","I am sorry, not found stop from to next stop to","inform(alternative=""next"")",is there a schedule at a later time,"*=notfound, alternative=next",apologize,is there a schedule at a later time
882535769,2/15/2016 22:01:07,1894865349,2/15/2016 21:44:14,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""sorry sir but i could not found any schedule at a later time in the doctor next to you"",""result"":""yes""}",sorry sir but i could not found any schedule at a later time in the doctor next to you,"inform(alternative=""next"")",is there a schedule at a later time,"*=notfound, alternative=next",apologize,is there a schedule at a later time
882535770,2/15/2016 11:22:42,1894387651,2/15/2016 11:12:10,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""From Columbia University? Which time suits you the best?"",""result"":""yes""}",From Columbia University? Which time suits you the best?,"inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,confirm: from_stop=Columbia University; request: to_stop=?,confirm-request,i need -tation route departing from Columbia University
882535770,2/15/2016 20:19:47,1894797826,2/15/2016 20:16:20,false,zoombucks,0.5,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""route departing from stop Columbia University to what stop"",""result"":""yes""}",route departing from stop Columbia University to what stop,"inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,confirm: from_stop=Columbia University; request: to_stop=?,confirm-request,i need -tation route departing from Columbia University
882535770,2/15/2016 22:01:07,1894865351,2/15/2016 21:44:14,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""ok sir I understand that you are departing from Columbia university, but could you tell me please where excatly are you going?"",""result"":""yes""}","ok sir I understand that you are departing from Columbia university, but could you tell me please where excatly are you going?","inform(from_stop=""*STREET"")",i need -tation route departing from *STOP,confirm: from_stop=Columbia University; request: to_stop=?,confirm-request,i need -tation route departing from Columbia University
882535771,2/15/2016 20:34:15,1894807686,2/15/2016 20:31:35,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""Travel from Delancey Street to Central Park can not be found. Is there an alternative route you would like to take?"",""result"":""yes""}",Travel from Delancey Street to Central Park can not be found. Is there an alternative route you would like to take?,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i would like to travel from *STOP to *STOP,"*=notfound, from_stop=Delancey Street, to_stop=Central Park",apologize,i would like to travel from Delancey Street to Central Park
882535771,2/15/2016 22:44:34,1894891828,2/15/2016 22:36:50,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""we apologize, but we could not find any transportationfrom Delancey Street to Central park."",""result"":""yes""}","we apologize, but we could not find any transportationfrom Delancey Street to Central park.","inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i would like to travel from *STOP to *STOP,"*=notfound, from_stop=Delancey Street, to_stop=Central Park",apologize,i would like to travel from Delancey Street to Central Park
882535771,2/15/2016 22:46:44,1894893039,2/15/2016 22:42:39,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I Apologized, but destionation from Delancey Street to Central Park not found, I am afraid. "",""result"":""yes""}","I Apologized, but destionation from Delancey Street to Central Park not found, I am afraid.","inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i would like to travel from *STOP to *STOP,"*=notfound, from_stop=Delancey Street, to_stop=Central Park",apologize,i would like to travel from Delancey Street to Central Park
882535772,2/15/2016 20:34:15,1894807684,2/15/2016 20:31:35,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""The next connection is in 12 minutes, is there anything else?"",""result"":""yes""}","The next connection is in 12 minutes, is there anything else?","request(duration)&inform(alternative=""next"")",time requirements and next connection,confirm: alternative=next; reply: duration=12 minutes,confirm-reply,time requirements and next connection
882535772,2/15/2016 22:44:34,1894891830,2/15/2016 22:36:50,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""I see you wish to know when the next car will arrive. The next car will arrive in 12 minutes."",""result"":""yes""}",I see you wish to know when the next car will arrive. The next car will arrive in 12 minutes.,"request(duration)&inform(alternative=""next"")",time requirements and next connection,confirm: alternative=next; reply: duration=12 minutes,confirm-reply,time requirements and next connection
882535772,2/15/2016 22:46:44,1894893037,2/15/2016 22:42:39,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""The next connecton available is in 12 minutes time."",""result"":""yes""}",The next connecton available is in 12 minutes time.,"request(duration)&inform(alternative=""next"")",time requirements and next connection,confirm: alternative=next; reply: duration=12 minutes,confirm-reply,time requirements and next connection
882535773,2/15/2016 20:34:15,1894807683,2/15/2016 20:31:35,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""Get the 8:07am bus from Fulton Street to Roosevelt Island. The line is M9, is there anything else I can help you with?"",""result"":""yes""}","Get the 8:07am bus from Fulton Street to Roosevelt Island. The line is M9, is there anything else I can help you with?","inform(from_stop=""*STREET"")",from *STOP ,"vehicle=bus, line=M9, direction=Roosevelt Island, from_stop=Fulton Street, departure_time=8:07am",reply,from Fulton Street 
882535773,2/15/2016 22:44:34,1894891833,2/15/2016 22:36:50,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""Mode of transportation, bus, car number, M9, destination, Roosevelt Island, from station, fulton street, approximate arrival time, 8:07am."",""result"":""yes""}","Mode of transportation, bus, car number, M9, destination, Roosevelt Island, from station, fulton street, approximate arrival time, 8:07am.","inform(from_stop=""*STREET"")",from *STOP ,"vehicle=bus, line=M9, direction=Roosevelt Island, from_stop=Fulton Street, departure_time=8:07am",reply,from Fulton Street 
882535773,2/15/2016 22:46:44,1894893042,2/15/2016 22:42:39,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""There is a option to catch bus M9, which is going to Roosevelt Island from Fulton Street, at 8:07am."",""result"":""yes""}","There is a option to catch bus M9, which is going to Roosevelt Island from Fulton Street, at 8:07am.","inform(from_stop=""*STREET"")",from *STOP ,"vehicle=bus, line=M9, direction=Roosevelt Island, from_stop=Fulton Street, departure_time=8:07am",reply,from Fulton Street 
882535774,2/15/2016 11:12:36,1894378917,2/15/2016 11:08:54,false,zoombucks,0.5,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""the time for the next connection would be 67 minutes from what stop to what stop"",""result"":""yes""}",the time for the next connection would be 67 minutes from what stop to what stop,"request(departure_time=""*DEPARTURE_TIME"")&request(duration)&inform(alternative=""next"")",ok how long will that take and when is the next connection,duration=67 minutes,reply,ok how long will that take and when is the next connection
882535774,2/15/2016 11:33:05,1894396633,2/15/2016 11:22:43,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,,The journey will take no more than 67 minutes.,"request(departure_time=""*DEPARTURE_TIME"")&request(duration)&inform(alternative=""next"")",ok how long will that take and when is the next connection,duration=67 minutes,reply,ok how long will that take and when is the next connection
882535774,2/15/2016 22:36:49,1894887877,2/15/2016 22:27:55,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""it will take 67 minutes."",""result"":""yes""}",it will take 67 minutes.,"request(departure_time=""*DEPARTURE_TIME"")&request(duration)&inform(alternative=""next"")",ok how long will that take and when is the next connection,duration=67 minutes,reply,ok how long will that take and when is the next connection
882535775,2/15/2016 11:22:42,1894387652,2/15/2016 11:12:10,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""The needed time is 48 minutes, and arrival time is at 7:2am."",""result"":""yes""}","The needed time is 48 minutes, and arrival time is at 7:2am.","request(arrival_time=""*ARRIVAL_TIME"")&request(duration)",what is the time needed and the arrival time,"duration=48 minutes, arrival_time=7:2am",reply,what is the time needed and the arrival time
882535775,2/15/2016 20:19:47,1894797828,2/15/2016 20:16:20,false,zoombucks,0.5,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""the time needed is 48 minutes and the arrival time is 7:2am"",""result"":""yes""}",the time needed is 48 minutes and the arrival time is 7:2am,"request(arrival_time=""*ARRIVAL_TIME"")&request(duration)",what is the time needed and the arrival time,"duration=48 minutes, arrival_time=7:2am",reply,what is the time needed and the arrival time
882535775,2/15/2016 22:01:07,1894865352,2/15/2016 21:44:14,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""sir the train ariive at 7:2am and it takes approximately 48 minutes to reach your destiny"",""result"":""yes""}","sir, the train ariive at 7:2am and it takes approximately 48 minutes to reach your destiny","request(arrival_time=""*ARRIVAL_TIME"")&request(duration)",what is the time needed and the arrival time,"duration=48 minutes, arrival_time=7:2am",reply,what is the time needed and the arrival time
882535776,2/15/2016 22:42:37,1894890998,2/15/2016 22:36:25,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""You can catch the Metro subway J, which is going from Marble Hill, to Inwood, at 4:02pm"",""result"":""yes""}","You can catch the Metro subway J, which is going from Marble Hill, to Inwood, at 4:02pm.","inform(alternative=""2"")",can you give me the second option,"vehicle=subway, line=J, direction=Marble Hill, from_stop=Inwood, departure_time=4:02pm",reply,can you give me the second option
882535776,2/15/2016 22:46:49,1894893065,2/15/2016 22:33:26,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""ok sir you can get the subway too in the line J from Marble Hill to Inwood at 4:02pm fsdvdfbgf bfgnhgt"",""result"":""yes""}",ok sir you can get the subway too in the line J from Marble Hill to Inwood at 4:02pm fsdvdfbgf bfgnhgt,"inform(alternative=""2"")",can you give me the second option,"vehicle=subway, line=J, direction=Marble Hill, from_stop=Inwood, departure_time=4:02pm",reply,can you give me the second option
882535776,2/16/2016 06:54:00,1895249610,2/16/2016 06:45:08,false,instagc,1.0,36373845,USA,LA,Denham Springs,98.181.7.167,"{""text"":""Another option is to Take the subway or the J bus towards Marble Hill which arrives at Inwood at 4:02pm."",""result"":""yes""}",Another option is to Take the subway or the J bus towards Marble Hill which arrives at Inwood at 4:02pm.,"inform(alternative=""2"")",can you give me the second option,"vehicle=subway, line=J, direction=Marble Hill, from_stop=Inwood, departure_time=4:02pm",reply,can you give me the second option
882535777,2/15/2016 20:36:18,1894809226,2/15/2016 20:34:16,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""From where would you like to take a bus and where would you like to go?"",""result"":""yes""}",From where would you like to take a bus and where would you like to go?,"inform(vehicle=""*VEHICLE"")",can i get a *VEHICLE,"from_stop=?, to_stop=?",request,can i get a bus
882535777,2/15/2016 22:50:28,1894895120,2/15/2016 22:46:45,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""From where you would like to catch a bus? And where to go, as well?"",""result"":""yes""}","From where you would like to catch a bus? And where to go, as well?","inform(vehicle=""*VEHICLE"")",can i get a *VEHICLE,"from_stop=?, to_stop=?",request,can i get a bus
882535777,2/15/2016 22:53:02,1894896670,2/15/2016 22:44:35,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""please tell me briefly where you would like to board and your destination."",""result"":""yes""}",please tell me briefly where you would like to board and your destination.,"inform(vehicle=""*VEHICLE"")",can i get a *VEHICLE,"from_stop=?, to_stop=?",request,can i get a bus
882535778,2/15/2016 22:42:37,1894891000,2/15/2016 22:36:25,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Apologize, but destination not found, to Rockefeller Center."",""result"":""yes""}","Apologize, but destination not found, to Rockefeller Center.","inform(to_stop=""*STREET"")",to *STOP,"*=notfound, to_stop=Rockefeller Center",apologize,to Rockefeller Center
882535778,2/15/2016 22:46:49,1894893075,2/15/2016 22:33:26,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""i am very sorry sir but i can not found any route to Rockefeller Center"",""result"":""yes""}",i am very sorry sir but i can not found any route to Rockefeller Center,"inform(to_stop=""*STREET"")",to *STOP,"*=notfound, to_stop=Rockefeller Center",apologize,to Rockefeller Center
882535778,2/16/2016 06:54:00,1895249617,2/16/2016 06:45:08,false,instagc,1.0,36373845,USA,LA,Denham Springs,98.181.7.167,"{""text"":""Sorry, but information was not found for Rockefeller Center."",""result"":""yes""}","Sorry, but information was not found for Rockefeller Center.","inform(to_stop=""*STREET"")",to *STOP,"*=notfound, to_stop=Rockefeller Center",apologize,to Rockefeller Center
882535779,2/15/2016 11:12:36,1894378915,2/15/2016 11:08:54,false,zoombucks,0.5,4711962,CAN,ON,Markham,174.88.29.44,"{""text"":""the next transportation from stop Essex Street to what stop"",""result"":""yes""}",the next transportation from stop Essex Street to what stop,"inform(from_stop=""*STOP"")",yes i would like to know when i could catch the next transportation from *STOP,from_stop=Essex Street,confirm,yes i would like to know when i could catch the next transportation from Essex Street
882535779,2/15/2016 11:33:05,1894396629,2/15/2016 11:22:43,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Next available transportation from Essex Street is tomorrow at 12:00am."",""result"":""yes""}",Next available transportation from Essex Street is tomorrow at 12:00am.,"inform(from_stop=""*STOP"")",yes i would like to know when i could catch the next transportation from *STOP,from_stop=Essex Street,confirm,yes i would like to know when i could catch the next transportation from Essex Street
882535779,2/15/2016 22:36:49,1894887881,2/15/2016 22:27:55,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""I see you wish to know when the next transportation is on Essex Street."",""result"":""yes""}",I see you wish to know when the next transportation is on Essex Street.,"inform(from_stop=""*STOP"")",yes i would like to know when i could catch the next transportation from *STOP,from_stop=Essex Street,confirm,yes i would like to know when i could catch the next transportation from Essex Street
882535780,2/15/2016 20:34:15,1894807680,2/15/2016 20:31:35,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""Sorry subway can not be found. "",""result"":""yes""}",Sorry subway can not be found.,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"*=notfound, vehicle=subway",apologize,by subway
882535780,2/15/2016 22:44:34,1894891834,2/15/2016 22:36:50,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""We apologize, but transportation by subway is not available."",""result"":""yes""}","We apologize, but transportation by subway is not available.","inform(vehicle=""*VEHICLE"")",by *VEHICLE,"*=notfound, vehicle=subway",apologize,by subway
882535780,2/15/2016 22:46:44,1894893040,2/15/2016 22:42:39,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I apologize, but such a option not found from our Subway, I am afraid."",""result"":""yes""}","I apologize, but such a option not found from our Subway, I am afraid.","inform(vehicle=""*VEHICLE"")",by *VEHICLE,"*=notfound, vehicle=subway",apologize,by subway
882535781,2/15/2016 22:42:37,1894890995,2/15/2016 22:36:25,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""The bus which is going from delancey to Times Square, coming right now to the Station."",""result"":""yes""}","The bus which is going from delancey to Times Square, coming right now to the Station.","inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"to_stop=Times Square, vehicle=bus",confirm,ride on the bus from delancey to Times Square
882535781,2/15/2016 22:46:49,1894893061,2/15/2016 22:33:26,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""ok sir very good you just have to wait the bus to get to Times Square"",""result"":""yes""}",ok sir very good you just have to wait the bus to get to Times Square,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"to_stop=Times Square, vehicle=bus",confirm,ride on the bus from delancey to Times Square
882535781,2/16/2016 06:54:00,1895249619,2/16/2016 06:45:08,false,instagc,1.0,36373845,USA,LA,Denham Springs,98.181.7.167,"{""text"":""I understand you want to travel to Times Square by bus."",""result"":""yes""}",I understand you want to travel to Times Square by bus.,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"to_stop=Times Square, vehicle=bus",confirm,ride on the bus from delancey to Times Square
882535782,2/15/2016 20:34:15,1894807685,2/15/2016 20:31:35,false,vivatic,1.0,32338429,GBR,F2,Aldershot,92.3.95.165,"{""text"":""Sure, from where?"",""result"":""yes""}","Sure, from where?","inform(from_stop=""*STREET"")",i would like to go from *STOP,to_stop=?,request,i would like to go from Times Square
882535782,2/15/2016 22:44:34,1894891832,2/15/2016 22:36:50,false,bitcoinget,0.3333,28503763,USA,CA,San Francisco,107.217.187.33,"{""text"":""And what is your destination?"",""result"":""yes""}",And what is your destination?,"inform(from_stop=""*STREET"")",i would like to go from *STOP,to_stop=?,request,i would like to go from Times Square
882535782,2/15/2016 22:46:44,1894893038,2/15/2016 22:42:39,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""From where you would like to go?"",""result"":""yes""}",From where you would like to go?,"inform(from_stop=""*STREET"")",i would like to go from *STOP,to_stop=?,request,i would like to go from Times Square
882535783,2/15/2016 22:42:37,1894891002,2/15/2016 22:36:25,false,clixsense,0.4,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""Yes, of course.There is the way from subway No. 3, which is going from Washington Square, to Wall Street, at 7:09am."",""result"":""yes""}","Yes, of course.There is the way from subway No. 3, which is going from Washington Square, to Wall Street, at 7:09am.","inform(alternative=""next"")",okay can i get another ride,"direction=Washington Square, from_stop=Wall Street, vehicle=subway, line=3, departure_time=7:09am",reply,okay can i get another ride
882535783,2/15/2016 22:46:49,1894893064,2/15/2016 22:33:26,false,neodev,0.4167,23017572,USA,CA,Santa Ana,67.215.241.20,"{""text"":""yes sir you just have to take the subway in the line 3 at 7:09am from Washington Square to Wall Street"",""result"":""yes""}",yes sir you just have to take the subway in the line 3 at 7:09am from Washington Square to Wall Street,"inform(alternative=""next"")",okay can i get another ride,"direction=Washington Square, from_stop=Wall Street, vehicle=subway, line=3, departure_time=7:09am",reply,okay can i get another ride
882535783,2/16/2016 06:54:00,1895249612,2/16/2016 06:45:08,false,instagc,1.0,36373845,USA,LA,Denham Springs,98.181.7.167,"{""text"":""You can travel from Washington Square  to Wall Street by using subway number 3 and arrive at the destination at 7:09am."",""result"":""yes""}",You can travel from Washington Square  to Wall Street by using subway number 3 and arrive at the destination at 7:09am.,"inform(alternative=""next"")",okay can i get another ride,"direction=Washington Square, from_stop=Wall Street, vehicle=subway, line=3, departure_time=7:09am",reply,okay can i get another ride
