_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
914178320,3/22/2016 14:51:52,1931489657,3/22/2016 14:49:15,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I'll check for a bus route from Columbia University to East Broadway."",""result"":""yes""}",I'll check for a bus route from Columbia University to East Broadway.,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",yes i want to go from *STOP to *STOP on the *VEHICLE,"from_stop=Columbia University, to_stop=East Broadway, vehicle=bus",confirm,yes i want to go from Columbia University to East Broadway on the bus
914178320,3/22/2016 15:48:22,1931517090,3/22/2016 15:46:29,false,instagc,0.5,20312760,GBR,L2,Rochdale,89.240.229.20,"{""text"":""you want to take the bus from columbia university to east broadway"",""result"":""yes""}",you want to take the bus from columbia university to east broadway,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",yes i want to go from *STOP to *STOP on the *VEHICLE,"from_stop=Columbia University, to_stop=East Broadway, vehicle=bus",confirm,yes i want to go from Columbia University to East Broadway on the bus
914178321,3/22/2016 13:29:22,1931453454,3/22/2016 13:25:57,false,prodege,0.9,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel by any method other than by subway?"",""result"":""yes""}",Can I confirm you wish to travel by any method other than by subway?,,"inform(vehicle=""*VEHICLE"")",a way to go not by *VEHICLE,vehicle=subway,confirm,a way to go not by subway
914178321,3/22/2016 13:31:04,1931454184,3/22/2016 13:28:38,false,prodege,0.85,14848125,GBR,U8,Edinburgh,86.147.170.29,"{""text"":""You do not wish to travel by subway"",""result"":""yes""}",You do not wish to travel by subway,,"inform(vehicle=""*VEHICLE"")",a way to go not by *VEHICLE,vehicle=subway,confirm,a way to go not by subway
914178322,3/22/2016 14:18:37,1931474711,3/22/2016 14:12:07,false,clixsense,0.86,21875134,GBR,"","",91.125.217.250,"{""text"":""Where are you traveling from?"",""result"":""yes""}",Where are you traveling from?,,"inform(to_stop=""*STREET"")",change to *STOP,from_stop=?,request,change to Penn Station
914178322,3/22/2016 15:01:24,1931494020,3/22/2016 14:57:54,false,prodege,0.75,28612623,CAN,ON,Barrie,174.93.21.40,"{""text"":""I need to know where you are coming from to get to complete your request."",""result"":""yes""}",I need to know where you are coming from to get to complete your request.,,"inform(to_stop=""*STREET"")",change to *STOP,from_stop=?,request,change to Penn Station
914178323,3/22/2016 13:31:32,1931454372,3/22/2016 13:29:23,false,prodege,0.9,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you want to travel in about 30 minutes time, and can I ask where you would like to travel to and where from?"",""result"":""yes""}","Can I confirm you want to travel in about 30 minutes time, and can I ask where you would like to travel to and where from?",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"confirm: departure_time_rel=0:30; request: from_stop=?, to_stop=?",confirm-request,is there a connection in half an hour
914178323,3/22/2016 14:06:36,1931469446,3/22/2016 14:01:11,false,clixsense,0.86,21875134,GBR,"","",91.125.217.250,"{""text"":""You want a connection in 30 minutes, where are you leaving from and where are you going to?"",""result"":""yes""}","You want a connection in 30 minutes, where are you leaving from and where are you going to?",,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",is there a connection in *NUMBER an hour,"confirm: departure_time_rel=0:30; request: from_stop=?, to_stop=?",confirm-request,is there a connection in half an hour
914178324,3/22/2016 13:25:56,1931451891,3/22/2016 13:22:56,false,prodege,0.9,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""I'm sorry there is not an alterative later time on that schedule"",""result"":""yes""}",I'm sorry there is not an alterative later time on that schedule,,"inform(alternative=""next"")",is there an alternative later time,"*=notfound, alternative=next",apologize,is there an alternative later time
914178324,3/22/2016 13:28:37,1931453130,3/22/2016 13:26:28,false,prodege,0.85,14848125,GBR,U8,Edinburgh,86.147.170.29,"{""text"":""I am sorry I cannot find a later time for this service"",""result"":""yes""}",I am sorry I cannot find a later time for this service,,"inform(alternative=""next"")",is there an alternative later time,"*=notfound, alternative=next",apologize,is there an alternative later time
914178325,3/22/2016 14:45:50,1931487061,3/22/2016 14:43:17,false,clixsense,0.85,34350403,GBR,N6,Sunderland,151.231.189.196,"{""text"":""I'm sorry, a departure in 15 minutes cannot be found."",""result"":""yes""}","I'm sorry, a departure in 15 minutes cannot be found.",,"inform(departure_time_rel=""*TIME_REL"")",depart in *NUMBER minutes,"*=notfound, departure_time_rel=0:15",apologize,depart in fifteen minutes
914178325,3/22/2016 14:49:14,1931488587,3/22/2016 14:44:14,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I did not find a departure in 15 minutes."",""result"":""yes""}",I did not find a departure in 15 minutes.,,"inform(departure_time_rel=""*TIME_REL"")",depart in *NUMBER minutes,"*=notfound, departure_time_rel=0:15",apologize,depart in fifteen minutes
914178326,3/22/2016 14:35:17,1931481725,3/22/2016 14:32:16,false,zoombucks,0.875,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found at 12:00 pm in the evening"",""result"":""yes""}",not found at 12:00 pm in the evening,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there *NUMBER at *NUMBER o'clock in the *AMPM,"*=notfound, departure_time=12:00, ampm=pm",apologize,is there twelve at twelve o'clock in the evening
914178326,3/22/2016 14:36:38,1931482370,3/22/2016 14:31:06,false,clixsense,0.85,34350403,GBR,N6,Sunderland,151.231.189.196,"{""text"":""I'm sorry, 12:00 in the evening is not found."",""result"":""yes""}","I'm sorry, 12:00 in the evening is not found.",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there *NUMBER at *NUMBER o'clock in the *AMPM,"*=notfound, departure_time=12:00, ampm=pm",apologize,is there twelve at twelve o'clock in the evening
914178327,3/22/2016 13:53:28,1931463487,3/22/2016 13:45:27,false,clixsense,0.86,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, I was not able to find a connection to Grand Street."",""result"":""yes""}","I'm sorry, I was not able to find a connection to Grand Street.",,"inform(to_stop=""*STREET"")",my destination is *STOP,"*=notfound, to_stop=Grand Street",apologize,my destination is Grand Street
914178327,3/22/2016 14:29:22,1931479271,3/22/2016 14:13:14,false,gifthunterclub,0.75,34737109,USA,CA,Los Angeles,38.95.108.250,"{""text"":""Sorry but i did not found information to go to Grand Street"",""result"":""yes""}",Sorry but i did not found information to go to Grand Street,,"inform(to_stop=""*STREET"")",my destination is *STOP,"*=notfound, to_stop=Grand Street",apologize,my destination is Grand Street
914178328,3/22/2016 14:45:50,1931487069,3/22/2016 14:43:17,false,clixsense,0.85,34350403,GBR,N6,Sunderland,151.231.189.196,"{""text"":""I'm sorry, a connection to Marble Hill cannot be found."",""result"":""yes""}","I'm sorry, a connection to Marble Hill cannot be found.",,"inform(to_stop=""*STOP"")",no i want to arrive at *STOP,"*=notfound, to_stop=Marble Hill",apologize,no i want to arrive at Marble Hill
914178328,3/22/2016 14:49:14,1931488589,3/22/2016 14:44:14,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I did not find a itinerary to Marble Hill."",""result"":""yes""}",I did not find a itinerary to Marble Hill.,,"inform(to_stop=""*STOP"")",no i want to arrive at *STOP,"*=notfound, to_stop=Marble Hill",apologize,no i want to arrive at Marble Hill
914178329,3/22/2016 14:55:31,1931491183,3/22/2016 14:51:53,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I did not find a route to Fulton Street."",""result"":""yes""}",I did not find a route to Fulton Street.,,"inform(to_stop=""*STOP"")",i'm changing go to *STOP,"*=notfound, to_stop=Fulton Street",apologize,i'm changing go to Fulton Street
914178329,3/22/2016 14:57:53,1931492173,3/22/2016 14:50:51,false,prodege,0.75,28612623,CAN,ON,Barrie,174.93.21.40,"{""text"":""I'm sorry, I cannot find the information you requested to go to Fulton Street. "",""result"":""yes""}","I'm sorry, I cannot find the information you requested to go to Fulton Street.",,"inform(to_stop=""*STOP"")",i'm changing go to *STOP,"*=notfound, to_stop=Fulton Street",apologize,i'm changing go to Fulton Street
914178330,3/22/2016 13:32:52,1931454874,3/22/2016 13:31:33,false,prodege,0.9,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel from Delancey Street to Franklin Street?"",""result"":""yes""}",Can I confirm you wish to travel from Delancey Street to Franklin Street?,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",yes transit itinerary from *STOP to *STOP,"from_stop=Delancey Street, to_stop=Franklin Street",confirm,yes transit itinerary from Delancey Street to Franklin Street
914178330,3/22/2016 13:35:26,1931455931,3/22/2016 13:34:06,false,prodege,0.85,14848125,GBR,U8,Edinburgh,86.147.170.29,"{""text"":""You wish travel details from Delancey Street to Franklin Street"",""result"":""yes""}",You wish travel details from Delancey Street to Franklin Street,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STREET"")",yes transit itinerary from *STOP to *STOP,"from_stop=Delancey Street, to_stop=Franklin Street",confirm,yes transit itinerary from Delancey Street to Franklin Street
914178331,3/22/2016 14:42:51,1931485376,3/22/2016 14:38:01,false,prodege,0.8,16844474,CAN,ON,Toronto,174.118.242.70,"{""text"":"" Arrival to Port Authority Bus Terminal "",""result"":""yes""}",Arrival to Port Authority Bus Terminal,,"inform(to_stop=""*STOP"")&request(duration)",i want to arrive in *STOP how long will that take,to_stop=Port Authority Bus Terminal,confirm,i want to arrive in Port Authority Bus Terminal how long will that take
914178331,3/22/2016 14:44:13,1931486221,3/22/2016 14:37:06,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I'll check for a route to Port Authority Bus Terminal."",""result"":""yes""}",I'll check for a route to Port Authority Bus Terminal.,,"inform(to_stop=""*STOP"")&request(duration)",i want to arrive in *STOP how long will that take,to_stop=Port Authority Bus Terminal,confirm,i want to arrive in Port Authority Bus Terminal how long will that take
914178332,3/22/2016 14:55:31,1931491180,3/22/2016 14:51:53,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""Sorry but I don't care."",""result"":""yes""}",Sorry but I don't care.,,"inform(alternative=""dontcare"")",are there any connections,alternative=dontcare,confirm,are there any connections
914178332,3/22/2016 14:57:53,1931492170,3/22/2016 14:50:51,false,prodege,0.75,28612623,CAN,ON,Barrie,174.93.21.40,"{""text"":""I've understood your question but will need additional information to find any answers for you. "",""result"":""yes""}",I've understood your question but will need additional information to find any answers for you.,,"inform(alternative=""dontcare"")",are there any connections,alternative=dontcare,confirm,are there any connections
914178333,3/22/2016 14:42:51,1931485388,3/22/2016 14:38:01,false,prodege,0.8,16844474,CAN,ON,Toronto,174.118.242.70,"{""text"":""You want the tiime to get to Dyckman Street"",""result"":""yes""}",You want the tiime to get to Dyckman Street,,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP to,to_stop=Dyckman Street,confirm,how long will it take to get to Dyckman Street to
914178333,3/22/2016 14:44:13,1931486214,3/22/2016 14:37:06,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""You want to go to Dyckman Street?"",""result"":""yes""}",You want to go to Dyckman Street?,,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP to,to_stop=Dyckman Street,confirm,how long will it take to get to Dyckman Street to
914178334,3/22/2016 13:34:04,1931455414,3/22/2016 13:31:05,false,prodege,0.85,14848125,GBR,U8,Edinburgh,86.147.170.29,"{""text"":""You wish to know a later connection"",""result"":""yes""}",You wish to know a later connection,,"inform(alternative=""next"")",what is the next connection,alternative=next,confirm,what is the next connection
914178334,3/22/2016 14:38:01,1931483045,3/22/2016 14:34:08,false,prodege,0.8,16844474,CAN,ON,Toronto,174.118.242.70,"{""text"":""You need an alternate time later."",""result"":""yes""}",You need an alternate time later.,,"inform(alternative=""next"")",what is the next connection,alternative=next,confirm,what is the next connection
914178335,3/22/2016 14:42:51,1931485380,3/22/2016 14:38:01,false,prodege,0.8,16844474,CAN,ON,Toronto,174.118.242.70,"{""text"":""I apologize, the information from Chambers Street was not found."",""result"":""yes""}","I apologize, the information from Chambers Street was not found.",,"inform(from_stop=""*STREET"")",transit itinerary from *STOP,"*=notfound, from_stop=Chambers Street",apologize,transit itinerary from Chambers Street
914178335,3/22/2016 14:44:13,1931486216,3/22/2016 14:37:06,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I did not find an itinerary from Chambers Street."",""result"":""yes""}",I did not find an itinerary from Chambers Street.,,"inform(from_stop=""*STREET"")",transit itinerary from *STOP,"*=notfound, from_stop=Chambers Street",apologize,transit itinerary from Chambers Street
914178336,3/22/2016 14:37:05,1931482613,3/22/2016 14:28:36,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I'll check for the next ride."",""result"":""yes""}",I'll check for the next ride.,,"inform(alternative=""next"")",what about the next ride,alternative=next,confirm,what about the next ride
914178336,3/22/2016 14:42:18,1931485076,3/22/2016 14:29:23,false,gifthunterclub,0.75,34737109,USA,CA,Los Angeles,38.95.108.250,"{""text"":""i understand that yiu want to get a next ride "",""result"":""yes""}",i understand that you want to get a next ride,,"inform(alternative=""next"")",what about the next ride,alternative=next,confirm,what about the next ride
914178337,3/22/2016 14:46:44,1931487434,3/22/2016 14:42:51,false,prodege,0.8,16844474,CAN,ON,Toronto,174.118.242.70,"{""text"":""You want information about later options."",""result"":""yes""}",You want information about later options.,,"inform(alternative=""next"")",what about later options,alternative=next,confirm,what about later options
914178337,3/22/2016 14:51:17,1931489533,3/22/2016 14:42:19,false,gifthunterclub,0.75,34737109,USA,CA,Los Angeles,38.95.108.250,"{""text"":""I confirm that you want to know later options"",""result"":""yes""}",I confirm that you want to know later options,,"inform(alternative=""next"")",what about later options,alternative=next,confirm,what about later options
914178338,3/22/2016 13:37:37,1931456762,3/22/2016 13:35:27,false,prodege,0.85,14848125,GBR,U8,Edinburgh,86.147.170.29,"{""text"":""I am sorry there is not a connection from Union square"",""result"":""yes""}",I am sorry there is not a connection from Union square,,"inform(from_stop=""*STREET"")",i want to go i want to go from *STOP,"*=notfound, from_stop=Union Square",apologize,i want to go i want to go from Union Square
914178338,3/22/2016 13:37:57,1931456922,3/22/2016 13:36:31,false,clixsense,0.875,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""I apologize but such a route not found from Union Square."",""result"":""yes""}",I apologize but such a route not found from Union Square.,,"inform(from_stop=""*STREET"")",i want to go i want to go from *STOP,"*=notfound, from_stop=Union Square",apologize,i want to go i want to go from Union Square
914178339,3/22/2016 14:01:10,1931467132,3/22/2016 13:53:29,false,clixsense,0.86,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, I could not find a connection from Chambers Street."",""result"":""yes""}","I'm sorry, I could not find a connection from Chambers Street.",,"confirm(from_stop=""*STREET"")",i would like to depart from *STOP,"*=notfound, from_stop=Chambers Street",apologize,i would like to depart from Chambers Street
914178339,3/22/2016 14:10:23,1931470956,3/22/2016 13:58:25,false,neodev,0.6,23597630,GBR,I9,Norwich,81.107.74.50,"{""text"":""I'm sorry but information from your location  Chambers Street could not be found."",""result"":""yes""}",I'm sorry but I can't find a shedule from Chambers Street to the other location.,,"confirm(from_stop=""*STREET"")",i would like to depart from *STOP,"*=notfound, from_stop=Chambers Street",apologize,i would like to depart from Chambers Street
914178340,3/23/2016 12:04:59,1932206212,3/23/2016 12:03:20,false,zoombucks,0.875,4711962,CAN,ON,Markham,74.15.42.232,"{""text"":""not found from columbia university"",""result"":""yes""}",not found from columbia university,,"inform(from_stop=""*STOP"")",i'd like to go from *STOP to the,"*=notfound, from_stop=Columbia University",apologize,i'd like to go from Columbia University to the
914178340,3/23/2016 13:19:36,1932233348,3/23/2016 13:18:36,false,elite,0.75,32799278,GBR,V2,Glasgow,81.136.90.48,"{""text"":""not found from Columbia University"",""result"":""yes""}",not found from Columbia University,,"inform(from_stop=""*STOP"")",i'd like to go from *STOP to the,"*=notfound, from_stop=Columbia University",apologize,i'd like to go from Columbia University to the
914178341,3/22/2016 14:54:36,1931490675,3/22/2016 14:52:32,false,prodege,1.0,36261795,CAN,"","",74.116.190.106,"{""text"":""You can take the 8:16am bus from Franklin Street to Wall Street, it's on the line M57."",""result"":""yes""}","You can take the 8:16am bus from Franklin Street to Wall Street, it's on the line M57.",,"inform(alternative=""next"")",is there a ride at a later time,"departure_time=8:16am, vehicle=bus, from_stop=Franklin Street, line=M57, direction=Wall Street",reply,is there a ride at a later time
914178341,3/22/2016 14:56:36,1931491678,3/22/2016 14:53:40,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.162.202,"{""text"":""At 8:16am by bus line M57 from Franklin Street to Wall Street."",""result"":""yes""}",At 8:16am by bus line M57 from Franklin Street to Wall Street.,,"inform(alternative=""next"")",is there a ride at a later time,"departure_time=8:16am, vehicle=bus, from_stop=Franklin Street, line=M57, direction=Wall Street",reply,is there a ride at a later time
914178342,3/22/2016 13:40:08,1931457797,3/22/2016 13:37:58,false,clixsense,0.875,30777913,GBR,U8,Edinburgh,80.193.171.244,"{""text"":""The route is the subway, line 7 from Franklin Street to Broad Street at 8:01am."",""result"":""yes""}","The route is the subway, line 7 from Franklin Street to Broad Street at 8:01am.",,"inform(to_stop=""*STOP"")",i want to get to *STOP,"departure_time=8:01am, vehicle=subway, from_stop=Franklin Street, direction=Broad Street, line=7",reply,i want to get to Broad Street
914178342,3/22/2016 14:43:16,1931485592,3/22/2016 14:39:20,false,clixsense,0.85,34350403,GBR,N6,Sunderland,151.231.189.196,"{""text"":""Take the 8:01am, line 7, subway from Franklin Street to Broad Street."",""result"":""yes""}","Take the 8:01am, line 7, subway from Franklin Street to Broad Street.",,"inform(to_stop=""*STOP"")",i want to get to *STOP,"departure_time=8:01am, vehicle=subway, from_stop=Franklin Street, direction=Broad Street, line=7",reply,i want to get to Broad Street
914178343,3/22/2016 14:12:06,1931471667,3/22/2016 14:06:37,false,clixsense,0.86,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, I could not find you a connection by bus."",""result"":""yes""}","I'm sorry, I could not find you a connection by bus.",,"inform(vehicle=""*VEHICLE"")",alright if i go by *VEHICLE,"*=notfound, vehicle=bus",apologize,alright if i go by bus
914178343,3/22/2016 14:13:13,1931472162,3/22/2016 14:06:57,false,gifthunterclub,0.75,34737109,USA,CA,Los Angeles,38.95.108.250,"{""text"":""Sorry i did not found an answer for that bus"",""result"":""yes""}",Sorry i did not found an answer for that bus question,,"inform(vehicle=""*VEHICLE"")",alright if i go by *VEHICLE,"*=notfound, vehicle=bus",apologize,alright if i go by bus
914178344,3/22/2016 13:48:40,1931461451,3/22/2016 13:47:10,false,elite,0.75,36350388,USA,FL,Lehigh Acres,76.1.162.202,"{""text"":""By bus, from what station and to what destination?"",""result"":""yes""}","By bus, from what station and to what destination?",,"inform(vehicle=""*VEHICLE"")",is there a *VEHICLE connection,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,is there a bus connection
914178344,3/22/2016 14:40:44,1931484354,3/22/2016 14:23:28,false,neodev,0.75,23017572,USA,CA,Los Angeles,67.215.241.22,"{""text"":""you want a bus connection but i need you to tell me where you come from and where you want to go?"",""result"":""yes""}",you want a bus connection but i need you to tell me where you come from and where you want to go?,,"inform(vehicle=""*VEHICLE"")",is there a *VEHICLE connection,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,is there a bus connection
914178345,3/22/2016 13:29:22,1931453448,3/22/2016 13:25:57,false,prodege,0.9,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel from Union Square to Herald Square?"",""result"":""yes""}",Can I confirm you wish to travel from Union Square to Herald Square?,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i want to go from *STOP to *STOP,"from_stop=Union Square, to_stop=Herald Square",confirm,i want to go from Union Square to Herald Square
914178345,3/22/2016 13:31:04,1931454182,3/22/2016 13:28:38,false,prodege,0.85,14848125,GBR,U8,Edinburgh,86.147.170.29,"{""text"":""You wish to travel from Union Square to Herald Square"",""result"":""yes""}",You wish to travel from Union Square to Herald Square,,"inform(from_stop=""*STREET"")&inform(to_stop=""*STOP"")",i want to go from *STOP to *STOP,"from_stop=Union Square, to_stop=Herald Square",confirm,i want to go from Union Square to Herald Square
914178346,3/22/2016 14:51:52,1931489658,3/22/2016 14:49:15,false,clixsense,0.85,31738779,CAN,QC,Montréal,67.68.135.40,"{""text"":""I'll check for info about the bus!"",""result"":""yes""}",I'll check for info about the bus!,,"inform(vehicle=""*VEHICLE"")",can i go by *VEHICLE,vehicle=bus,confirm,can i go by bus
914178346,3/22/2016 15:48:22,1931517089,3/22/2016 15:46:29,false,instagc,0.5,20312760,GBR,L2,Rochdale,89.240.229.20,"{""text"":""you want to go by bus"",""result"":""yes""}",you want to go by bus,,"inform(vehicle=""*VEHICLE"")",can i go by *VEHICLE,vehicle=bus,confirm,can i go by bus
914178347,3/22/2016 13:31:32,1931454374,3/22/2016 13:29:23,false,prodege,0.9,32850083,GBR,L9,Sheffield,92.239.198.197,"{""text"":""Can I confirm you wish to travel from Marble Hill"",""result"":""yes""}",Can I confirm you wish to travel from Marble Hill?,,"inform(from_stop=""*STREET"")",i would like to go from *STOP to,from_stop=Marble Hill,confirm,i would like to go from Marble Hill to
914178347,3/22/2016 14:06:36,1931469454,3/22/2016 14:01:11,false,clixsense,0.86,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want to travel from Marble Hill."",""result"":""yes""}","OK, you want to travel from Marble Hill.",,"inform(from_stop=""*STREET"")",i would like to go from *STOP to,from_stop=Marble Hill,confirm,i would like to go from Marble Hill to
