_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
922714955,3/31/2016 14:42:35,1944881325,3/31/2016 14:41:07,false,elite,1.0,36350388,USA,FL,Lehigh Acres,76.1.167.61,"{""text"":""Take the subway R at 3:02pm from Prince Street direction Bowery."",""result"":""yes""}",Take the subway R at 3:02pm from Prince Street direction Bowery.,,"inform(from_stop=""*STREET"")",how to travel from *STOP,"direction=Bowery, vehicle=subway, from_stop=Prince Street, departure_time=3:02pm, line=R",reply,how to travel from Prince Street
922714956,3/31/2016 15:01:31,1944904493,3/31/2016 15:00:05,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found 15 minutes"",""result"":""yes""}",not found 15 minutes,,"inform(departure_time_rel=""*TIME_REL"")",in *NUMBER minutes,"*=notfound, departure_time_rel=0:15",apologize,in fifteen minutes
922714957,3/31/2016 15:02:56,1944905754,3/31/2016 14:57:10,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""I'm sorry, I could not find any connections."",""result"":""yes""}","I'm sorry, I could not find any connections.",,"inform(alternative=""dontcare"")",are there any connections,"*=notfound, alternative=dontcare",apologize,are there any connections
922714958,3/31/2016 15:01:31,1944904492,3/31/2016 15:00:05,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""it takes 20 minutes for connection"",""result"":""yes""}",it takes 20 minutes for connection,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",yes connection in *NUMBER minutes,departure_time_rel=0:20,confirm,yes connection in twenty minutes
922714959,3/31/2016 15:16:17,1944921213,3/31/2016 15:10:30,false,neodev,1.0,23597630,GBR,I9,Norwich,81.107.74.50,"{""text"":""I'm sorry but I couldn't find an alernate route for a later time."",""result"":""yes""}",I'm sorry but I couldn't find an alernate route for a later time.,,"inform(alternative=""next"")",is there an alternate route at a later time,"*=notfound, alternative=next",apologize,is there an alternate route at a later time
922714960,3/31/2016 15:02:56,1944905768,3/31/2016 14:57:10,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""OK, you want to take the next connection."",""result"":""yes""}","OK, you want to take the next connection.",,"inform(alternative=""next"")",how bout the next ride,alternative=next,confirm,how bout the next ride
922714961,3/31/2016 15:02:56,1944905757,3/31/2016 14:57:10,false,clixsense,1.0,21875134,GBR,"","",91.125.217.250,"{""text"":""You want a connection in 30 minutes."",""result"":""yes""}",You want a connection in 30 minutes.,,"inform(departure_time_rel=""*DEPARTURE_TIME_REL"")",what is the connection in *NUMBER an hour,departure_time_rel=0:30,confirm,what is the connection in half an hour
922714962,3/31/2016 15:30:32,1944939519,3/31/2016 15:28:34,false,prodege,1.0,36261795,CAN,"","",104.163.159.103,"{""text"":""I'm really sorry but the required transportation by subway is not found."",""result"":""yes""}",I'm really sorry but the required transportation by subway is not found.,,"inform(vehicle=""*VEHICLE"")",i would rather use the *VEHICLE,"*=notfound, vehicle=subway",apologize,i would rather use the subway
922714963,3/31/2016 15:01:31,1944904491,3/31/2016 15:00:05,false,zoombucks,1.0,4711962,CAN,ON,Markham,76.68.127.235,"{""text"":""not found to next connection"",""result"":""yes""}",not found to next connection,,"inform(alternative=""next"")",is there a later alternative,"*=notfound, alternative=next",apologize,is there a later alternative
922714964,3/31/2016 15:16:17,1944921210,3/31/2016 15:10:30,false,neodev,1.0,23597630,GBR,I9,Norwich,81.107.74.50,"{""text"":""I'm sorry but I couldn't find a connection for a later time."",""result"":""yes""}",I'm sorry but I couldn't find a connection for a later time.,,"inform(alternative=""next"")",can i get a connection at a later time,"*=notfound, alternative=next",apologize,can i get a connection at a later time
922714965,3/31/2016 15:30:32,1944939525,3/31/2016 15:28:34,false,prodege,1.0,36261795,CAN,"","",104.163.159.103,"{""text"":""I understand you want to leave later. The next connection is in 55 minutes."",""result"":""yes""}",I understand you want to leave later. The next connection is in 55 minutes.,,"request(duration)&inform(alternative=""next"")",time requirements and next connection,confirm: alternative=next; reply: duration=55 minutes,confirm-reply,time requirements and next connection
