_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,fluency_assessment,reply,validation_log,abstr_da,abstr_utt,da,type,utt
903248814,3/10/2016 17:51:18,1918850739,3/10/2016 17:49:39,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""at 7:48pm from where to where"",""result"":""yes""}",at 7:48pm from where to where,,"request(departure_time=""*DEPARTURE_TIME"")",when does it leave,departure_time=7:48pm,reply,when does it leave
903248814,3/10/2016 18:15:55,1918876835,3/10/2016 18:14:16,false,elite,0.68,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""it will arrive 7:48pm"",""result"":""yes""}",it will arrive 7:48pm,,"request(departure_time=""*DEPARTURE_TIME"")",when does it leave,departure_time=7:48pm,reply,when does it leave
903248815,3/10/2016 17:31:55,1918832086,3/10/2016 17:28:12,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""A connection at later time, it will take 79 minutes."",""result"":""yes""}","A connection at later time, it will take 79 minutes.",,"request(duration)&inform(alternative=""next"")",what about time requirements to find out the next connection,confirm: alternative=next; reply: duration=79 minutes,confirm-reply,what about time requirements to find out the next connection
903248815,3/10/2016 17:32:11,1918832332,3/10/2016 17:30:39,false,instagc,0.7917,20312760,GBR,L2,Rochdale,92.29.178.81,"{""text"":""the next one is 79 minutes"",""result"":""yes""}",the next one is 79 minutes,,"request(duration)&inform(alternative=""next"")",what about time requirements to find out the next connection,confirm: alternative=next; reply: duration=79 minutes,confirm-reply,what about time requirements to find out the next connection
903248815,3/10/2016 18:10:11,1918872659,3/10/2016 18:08:32,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""it takes 79 minutes to next or later or after"",""result"":""yes""}",it takes 79 minutes to next or later or after,,"request(duration)&inform(alternative=""next"")",what about time requirements to find out the next connection,confirm: alternative=next; reply: duration=79 minutes,confirm-reply,what about time requirements to find out the next connection
903248816,3/10/2016 18:00:30,1918862455,3/10/2016 17:59:37,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""not found take bus to inwood"",""result"":""yes""}",not found take bus to inwood,,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"*=notfound, to_stop=Inwood, vehicle=bus",apologize,ride on the bus from delancey to Inwood
903248816,3/10/2016 18:03:35,1918866322,3/10/2016 18:02:24,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""I'm sorry there is no bus connection to Inwood."",""result"":""yes""}",I'm sorry there is no bus connection to Inwood.,,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"*=notfound, to_stop=Inwood, vehicle=bus",apologize,ride on the bus from delancey to Inwood
903248816,3/10/2016 19:08:24,1918919542,3/10/2016 18:59:52,false,clixsense,0.6667,21875134,GBR,"","",146.90.159.160,"{""text"":""I'm sorry, I could not find you a bus to Inwood."",""result"":""yes""}","I'm sorry, I could not find you a bus to Inwood.",,"inform(to_stop=""*STREET"")&inform(vehicle=""*VEHICLE"")",ride on the *VEHICLE from delancey to *STOP,"*=notfound, to_stop=Inwood, vehicle=bus",apologize,ride on the bus from delancey to Inwood
903248817,3/10/2016 18:00:30,1918862457,3/10/2016 17:59:37,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(vehicle=""*VEHICLE"")",can i get a *VEHICLE,"from_stop=?, to_stop=?",request,can i get a subway
903248817,3/10/2016 18:03:35,1918866318,3/10/2016 18:02:24,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""From what station and to what direction?"",""result"":""yes""}",From what station and to what direction?,,"inform(vehicle=""*VEHICLE"")",can i get a *VEHICLE,"from_stop=?, to_stop=?",request,can i get a subway
903248817,3/10/2016 19:08:24,1918919536,3/10/2016 18:59:52,false,clixsense,0.6667,21875134,GBR,"","",146.90.159.160,"{""text"":""Where are you traveling from and where are you going to?"",""result"":""yes""}",Where are you traveling from and where are you going to?,,"inform(vehicle=""*VEHICLE"")",can i get a *VEHICLE,"from_stop=?, to_stop=?",request,can i get a subway
903248818,3/10/2016 17:36:19,1918835877,3/10/2016 17:35:03,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""I'm sorry there is no connection to Dyckman Street."",""result"":""yes""}",I'm sorry there is no connection to Dyckman Street.,,"inform(to_stop=""*STOP"")",how to travel to *STOP,"*=notfound, to_stop=Dyckman Street",apologize,how to travel to Dyckman Street
903248818,3/10/2016 17:45:14,1918843796,3/10/2016 17:40:59,false,neodev,0.6458,23017572,USA,CA,Los Angeles,67.215.241.21,"{""text"":""sorry sir but i could not found any path to Dyckman Street"",""result"":""yes""}",sorry sir but i could not found any path to Dyckman Street,,"inform(to_stop=""*STOP"")",how to travel to *STOP,"*=notfound, to_stop=Dyckman Street",apologize,how to travel to Dyckman Street
903248818,3/10/2016 18:20:07,1918880001,3/10/2016 18:09:34,false,zoombucks,0.6667,21160805,USA,FL,Belleview,142.197.197.248,"{""text"":"" Dyckman Street not found where is it"",""result"":""yes""}",Dyckman Street not found where is it,,"inform(to_stop=""*STOP"")",how to travel to *STOP,"*=notfound, to_stop=Dyckman Street",apologize,how to travel to Dyckman Street
903248819,3/10/2016 17:47:55,1918846613,3/10/2016 17:46:48,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""At 5:00 pm by subway, from what station and to what destination?"",""result"":""yes""}","At 5:00 pm by subway, from what station and to what destination?",,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",could i get a *VEHICLE route at *NUMBER in the *AMPM,"confirm: departure_time=5:00, ampm=pm, vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,could i get a subway route at five in the afternoon
903248819,3/10/2016 17:49:38,1918848609,3/10/2016 17:48:16,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take subway at 5:00 pm or afternoon or evening from where to where"",""result"":""yes""}",take subway at 5:00 pm or afternoon or evening from where to where,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",could i get a *VEHICLE route at *NUMBER in the *AMPM,"confirm: departure_time=5:00, ampm=pm, vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,could i get a subway route at five in the afternoon
903248819,3/10/2016 18:18:40,1918878896,3/10/2016 18:02:43,false,neodev,0.6458,23017572,USA,CA,Los Angeles,67.215.241.21,"{""text"":""ok  i will tell you a route by subway at 5:00 pm but i need you to tell me from where and to where do you want to go?"",""result"":""yes""}",ok  i will tell you a route by subway at 5:00 pm but i need you to tell me from where and to where do you want to go?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",could i get a *VEHICLE route at *NUMBER in the *AMPM,"confirm: departure_time=5:00, ampm=pm, vehicle=subway; request: from_stop=?, to_stop=?",confirm-request,could i get a subway route at five in the afternoon
903248820,3/10/2016 18:00:30,1918862458,3/10/2016 17:59:37,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""not found take subway to where"",""result"":""yes""}",not found take subway to where,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"*=notfound, vehicle=subway",apologize,i would rather take the subway
903248820,3/10/2016 18:03:35,1918866315,3/10/2016 18:02:24,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""I'm sorry there is no subway connection."",""result"":""yes""}",I'm sorry there is no subway connection.,,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"*=notfound, vehicle=subway",apologize,i would rather take the subway
903248820,3/10/2016 19:08:24,1918919538,3/10/2016 18:59:52,false,clixsense,0.6667,21875134,GBR,"","",146.90.159.160,"{""text"":""I'm sorry, I was not able to find you a connection by subway."",""result"":""yes""}","I'm sorry, I was not able to find you a connection by subway.",,"inform(vehicle=""*VEHICLE"")",i would rather take the *VEHICLE,"*=notfound, vehicle=subway",apologize,i would rather take the subway
903248821,3/10/2016 17:45:10,1918843749,3/10/2016 17:41:42,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""At 8:00 am."",""result"":""yes""}",At 8:00 am.,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a ride at *NUMBER *AMPM,"departure_time=8:00, ampm=am",confirm,i need a ride at eight am
903248821,3/10/2016 17:47:12,1918845846,3/10/2016 17:44:10,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""at 8:00 am or morning to where"",""result"":""yes""}",at 8:00 am or morning to where,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a ride at *NUMBER *AMPM,"departure_time=8:00, ampm=am",confirm,i need a ride at eight am
903248821,3/10/2016 17:58:38,1918860062,3/10/2016 17:53:03,false,neodev,0.6458,23017572,USA,CA,Los Angeles,67.215.241.21,"{""text"":""ok sir i will inform you about a ride at 8:00 am"",""result"":""yes""}",ok sir i will inform you about a ride at 8:00 am,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",i need a ride at *NUMBER *AMPM,"departure_time=8:00, ampm=am",confirm,i need a ride at eight am
903248822,3/10/2016 17:50:12,1918849421,3/10/2016 17:47:56,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""I'm sorry there is no connection from Houston Street."",""result"":""yes""}",I'm sorry there is no connection from Houston Street.,,"inform(from_stop=""*STREET"")",from *STOP,"*=notfound, from_stop=Houston Street",apologize,from Houston Street
903248822,3/10/2016 17:51:18,1918850733,3/10/2016 17:49:39,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""not found from houston street to where"",""result"":""yes""}",not found from houston street to where,,"inform(from_stop=""*STREET"")",from *STOP,"*=notfound, from_stop=Houston Street",apologize,from Houston Street
903248822,3/10/2016 18:15:55,1918876834,3/10/2016 18:14:16,false,elite,0.68,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""not found houston street"",""result"":""yes""}",not found houston street,,"inform(from_stop=""*STREET"")",from *STOP,"*=notfound, from_stop=Houston Street",apologize,from Houston Street
903248823,3/10/2016 17:56:17,1918856911,3/10/2016 17:53:56,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take line G subway at 9:14pm from lincoln center dir grand central"",""result"":""yes""}",take line G subway at 9:14pm from lincoln center dir grand central,,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"vehicle=subway, line=G, direction=Grand Central, from_stop=Lincoln Center, departure_time=9:14pm",reply,by subway
903248823,3/10/2016 17:57:12,1918858161,3/10/2016 17:53:53,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""At 9:14pm by subway line G from Lincoln Center to Grand Central."",""result"":""yes""}",At 9:14pm by subway line G from Lincoln Center to Grand Central.,,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"vehicle=subway, line=G, direction=Grand Central, from_stop=Lincoln Center, departure_time=9:14pm",reply,by subway
903248823,3/10/2016 18:19:09,1918879288,3/10/2016 18:18:09,false,elite,0.68,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""from Lincoln Center subway to Grand Central in line G at 9:14pm"",""result"":""yes""}",from Lincoln Center subway to Grand Central in line G at 9:14pm,,"inform(vehicle=""*VEHICLE"")",by *VEHICLE,"vehicle=subway, line=G, direction=Grand Central, from_stop=Lincoln Center, departure_time=9:14pm",reply,by subway
903248824,3/10/2016 17:37:51,1918837257,3/10/2016 17:36:19,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""From what station and to what destination?"",""result"":""yes""}",From what station and to what destination?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative route at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,is there an alternative route at ten am
903248824,3/10/2016 17:43:02,1918841553,3/10/2016 17:41:41,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""from where to where"",""result"":""yes""}",from where to where,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative route at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,is there an alternative route at ten am
903248824,3/10/2016 17:49:33,1918848543,3/10/2016 17:45:16,false,neodev,0.6458,23017572,USA,CA,Los Angeles,67.215.241.21,"{""text"":""ok sir but i need you to tell me from where and to where do you want to travel?"",""result"":""yes""}",ok sir but i need you to tell me from where and to where do you want to travel?,,"inform(departure_time=""*TIME"")&inform(ampm=""*AMPM"")",is there an alternative route at *NUMBER *AMPM,"from_stop=?, to_stop=?",request,is there an alternative route at ten am
903248825,3/10/2016 17:34:40,1918834521,3/10/2016 17:33:33,false,instagc,0.7917,20312760,GBR,L2,Rochdale,92.29.178.81,"{""text"":""you want to go later"",""result"":""yes""}",you want to go later,,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,alternative=next,confirm,when is the next connection
903248825,3/10/2016 17:35:02,1918834871,3/10/2016 17:33:29,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""Next connection."",""result"":""yes""}",Next connection.,,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,alternative=next,confirm,when is the next connection
903248825,3/10/2016 17:41:40,1918840304,3/10/2016 17:39:56,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""from where to next or later or after"",""result"":""yes""}",from where to next or later or after,,"request(departure_time=""*DEPARTURE_TIME"")&inform(alternative=""next"")",when is the next connection,alternative=next,confirm,when is the next connection
903248826,3/10/2016 18:02:27,1918864894,3/10/2016 18:00:31,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""from cortlandt street to where"",""result"":""yes""}",from cortlandt street to where,,"inform(from_stop=""*STREET"")",i need a public transit route from departing from *STOP,confirm: from_stop=Cortlandt Street; request: to_stop=?,confirm-request,i need a public transit route from departing from Cortlandt Street
903248826,3/10/2016 18:05:23,1918868614,3/10/2016 18:03:35,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""From Cortlandt Street, to what direction?"",""result"":""yes""}","From Cortlandt Street, to what direction?",,"inform(from_stop=""*STREET"")",i need a public transit route from departing from *STOP,confirm: from_stop=Cortlandt Street; request: to_stop=?,confirm-request,i need a public transit route from departing from Cortlandt Street
903248826,3/10/2016 19:16:21,1918933437,3/10/2016 19:08:26,false,clixsense,0.6667,21875134,GBR,"","",146.90.159.160,"{""text"":""OK, you want a connection from Cortlandt Street, where do you want to go to?"",""result"":""yes""}","OK, you want a connection from Cortlandt Street, where do you want to go to?",,"inform(from_stop=""*STREET"")",i need a public transit route from departing from *STOP,confirm: from_stop=Cortlandt Street; request: to_stop=?,confirm-request,i need a public transit route from departing from Cortlandt Street
903248827,3/10/2016 17:45:10,1918843751,3/10/2016 17:41:42,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""By bus, from what station and to what destination?"",""result"":""yes""}","By bus, from what station and to what destination?",,"inform(vehicle=""*VEHICLE"")",but i wanna go by *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,but i wanna go by bus
903248827,3/10/2016 17:47:12,1918845845,3/10/2016 17:44:10,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take bus from where to where"",""result"":""yes""}",take bus from where to where,,"inform(vehicle=""*VEHICLE"")",but i wanna go by *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,but i wanna go by bus
903248827,3/10/2016 17:58:38,1918860067,3/10/2016 17:53:03,false,neodev,0.6458,23017572,USA,CA,Los Angeles,67.215.241.21,"{""text"":""ok i will tell you how to go on bus but i need you to tell me from where and to where do you want to trave?"",""result"":""yes""}",ok i will tell you how to go on bus but i need you to tell me from where and to where do you want to trave?,,"inform(vehicle=""*VEHICLE"")",but i wanna go by *VEHICLE,"confirm: vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,but i wanna go by bus
903248828,3/10/2016 17:58:10,1918859416,3/10/2016 17:56:18,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""not found from where to central park"",""result"":""yes""}",not found from where to central park,,"inform(to_stop=""*STREET"")",i would like to go to *STOP f-,"*=notfound, to_stop=Central Park",apologize,i would like to go to Central Park f-
903248828,3/10/2016 17:59:52,1918861739,3/10/2016 17:57:13,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""I'm sorry I can not find a connection to Central Park."",""result"":""yes""}",I'm sorry I can not find a connection to Central Park.,,"inform(to_stop=""*STREET"")",i would like to go to *STOP f-,"*=notfound, to_stop=Central Park",apologize,i would like to go to Central Park f-
903248828,3/10/2016 18:27:54,1918885926,3/10/2016 18:18:45,false,neodev,0.6458,23017572,USA,CA,Los Angeles,67.215.241.21,"{""text"":""sorry sir but i could not found any path to Central Park"",""result"":""yes""}",sorry sir but i could not found any path to Central Park,,"inform(to_stop=""*STREET"")",i would like to go to *STOP f-,"*=notfound, to_stop=Central Park",apologize,i would like to go to Central Park f-
903248829,3/10/2016 17:28:11,1918828767,3/10/2016 17:26:19,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""To World Trade Center, it will take 74 minutes."",""result"":""yes""}","To World Trade Center, it will take 74 minutes.",,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP,confirm: to_stop=World Trade Center; reply: duration=74 minutes,confirm-reply,how long will it take to get to World Trade Center
903248829,3/10/2016 17:30:38,1918830994,3/10/2016 17:29:36,false,instagc,0.7917,20312760,GBR,L2,Rochdale,92.29.178.81,"{""text"":""you want to go to the world trade center and it will take 74 minutes"",""result"":""yes""}",you want to go to the world trade center and it will take 74 minutes,,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP,confirm: to_stop=World Trade Center; reply: duration=74 minutes,confirm-reply,how long will it take to get to World Trade Center
903248829,3/10/2016 17:38:32,1918837776,3/10/2016 17:36:24,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""it takes 74 minutes from where to world trade center"",""result"":""yes""}",it takes 74 minutes from where to world trade center,,"inform(to_stop=""*STOP"")&request(duration)",how long will it take to get to *STOP,confirm: to_stop=World Trade Center; reply: duration=74 minutes,confirm-reply,how long will it take to get to World Trade Center
903248830,3/10/2016 18:00:30,1918862460,3/10/2016 17:59:37,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""where where to where"",""result"":""yes""}",where where to where,,"inform(from_stop=""*STOP"")",yes i would like to go from *STOP to gra-,to_stop=?,request,yes i would like to go from Cortlandt Street to gra-
903248830,3/10/2016 18:03:35,1918866320,3/10/2016 18:02:24,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""To what direction?"",""result"":""yes""}",To what direction?,,"inform(from_stop=""*STOP"")",yes i would like to go from *STOP to gra-,to_stop=?,request,yes i would like to go from Cortlandt Street to gra-
903248830,3/10/2016 19:08:24,1918919537,3/10/2016 18:59:52,false,clixsense,0.6667,21875134,GBR,"","",146.90.159.160,"{""text"":""Please tell me where you wish to go to."",""result"":""yes""}",Please tell me where you wish to go to.,,"inform(from_stop=""*STOP"")",yes i would like to go from *STOP to gra-,to_stop=?,request,yes i would like to go from Cortlandt Street to gra-
903248831,3/10/2016 17:34:40,1918834523,3/10/2016 17:33:33,false,instagc,0.7917,20312760,GBR,L2,Rochdale,92.29.178.81,"{""text"":""you want to take the 11:00 am bus. which stop are you starting and ending at"",""result"":""yes""}",you want to take the 11:00 am bus. which stop are you starting and ending at,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i want to leave at *NUMBER *AMPM by *VEHICLE,"confirm: departure_time=11:00, ampm=am, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i want to leave at eleven am by bus
903248831,3/10/2016 17:35:02,1918834870,3/10/2016 17:33:29,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""At 11:00 am by bus, from what station and to what destination?"",""result"":""yes""}","At 11:00 am by bus, from what station and to what destination?",,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i want to leave at *NUMBER *AMPM by *VEHICLE,"confirm: departure_time=11:00, ampm=am, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i want to leave at eleven am by bus
903248831,3/10/2016 17:41:40,1918840300,3/10/2016 17:39:56,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take bus at 11:00 am or morning from where to where"",""result"":""yes""}",take bus at 11:00 am or morning from where to where,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")&inform(vehicle=""*VEHICLE"")",i want to leave at *NUMBER *AMPM by *VEHICLE,"confirm: departure_time=11:00, ampm=am, vehicle=bus; request: from_stop=?, to_stop=?",confirm-request,i want to leave at eleven am by bus
903248832,3/10/2016 17:59:36,1918861379,3/10/2016 17:58:10,false,zoombucks,0.6991,4711962,CAN,ON,Markham,76.68.124.132,"{""text"":""take line D subway at 9:03pm from columbia university dir chambers street"",""result"":""yes""}",take line D subway at 9:03pm from columbia university dir chambers street,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i'd like to find out connection at *NUMBER *AMPM,"departure_time=9:03pm, line=D, vehicle=subway, from_stop=Columbia University, direction=Chambers Street",reply,i'd like to find out connection at nine pm
903248832,3/10/2016 18:02:23,1918864809,3/10/2016 17:59:53,false,elite,0.7125,36350388,USA,FL,Lehigh Acres,76.1.167.7,"{""text"":""At 9:03pm by subway line D from Columbia University to Chambers Street."",""result"":""yes""}",At 9:03pm by subway line D from Columbia University to Chambers Street.,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i'd like to find out connection at *NUMBER *AMPM,"departure_time=9:03pm, line=D, vehicle=subway, from_stop=Columbia University, direction=Chambers Street",reply,i'd like to find out connection at nine pm
903248832,3/10/2016 18:21:01,1918880713,3/10/2016 18:19:10,false,elite,0.68,32799278,GBR,V2,Glasgow,81.136.58.12,"{""text"":""from Columbia University subway to Chambers Street in line D at 9:03pm"",""result"":""yes""}",from Columbia University subway to Chambers Street in line D at 9:03pm,,"inform(departure_time=""*DEPARTURE_TIME"")&inform(ampm=""*AMPM"")",i'd like to find out connection at *NUMBER *AMPM,"departure_time=9:03pm, line=D, vehicle=subway, from_stop=Columbia University, direction=Chambers Street",reply,i'd like to find out connection at nine pm
